popsize,restart_tolerance,self_instead_neighbour,sigma,different_powers,discus,ellipsoid,rosenbrock,shifted_sphere,sphere,mean,mad
64,0.00000001,0.79999995,0.84,inf,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.79999995,0.88,inf,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.79999995,0.92,inf,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.79999995,0.96,inf,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.84,0.56,6457.6,15558.4,15622.4,13548.8,34566.4,inf,inf,inf
64,0.00000001,0.84,0.6,7948.8,18931.2,19040,17664,inf,inf,inf,inf
64,0.00000001,0.84,0.64,10630.4,24352,23916.8,22867.2,inf,inf,inf,inf
64,0.00000001,0.84,0.68,14476.8,31328,31564.8,36889.6,inf,inf,inf,inf
64,0.00000001,0.84,0.72,20089.6,43878.4,42611.2,inf,inf,inf,inf,inf
64,0.00000001,0.84,0.76,26233.6,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.84,0.8,40441.6,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.84,0.84,inf,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.84,0.88,inf,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.84,0.92,inf,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.84,0.96,inf,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.88,0.6,7065.6,17612.8,17292.8,14553.6,37145.6,inf,inf,inf
64,0.00000001,0.88,0.64,8102.4,21062.4,20819.2,18438.4,inf,inf,inf,inf
64,0.00000001,0.88,0.68,10348.8,25696,26022.4,23686.4,inf,inf,inf,inf
64,0.00000001,0.88,0.72,13702.4,32076.8,33126.4,32992,inf,inf,inf,inf
64,0.00000001,0.88,0.76,16608,42912,44012.8,inf,inf,inf,inf,inf
64,0.00000001,0.88,0.8,21881.6,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.88,0.84,33152,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.88,0.88,inf,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.88,0.92,inf,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.88,0.96,inf,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.91999996,0.64,7296,18528,19136,14483.2,38291.2,inf,inf,inf
64,0.00000001,0.91999996,0.68,8537.6,21484.8,22214.4,16652.8,inf,inf,inf,inf
64,0.00000001,0.91999996,0.72,9881.6,25523.2,25753.6,20966.4,inf,inf,inf,inf
64,0.00000001,0.91999996,0.76,11520,30464,31123.2,24998.4,inf,inf,inf,inf
64,0.00000001,0.91999996,0.8,12928,37753.6,37958.4,32544,inf,inf,inf,inf
64,0.00000001,0.91999996,0.84,17196.8,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.91999996,0.88,21299.2,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.91999996,0.92,26246.4,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.91999996,0.96,inf,inf,inf,inf,inf,inf,inf,inf
64,0.00000001,0.96,0.72,7449.6,22016,22425.6,14540.8,42419.2,inf,inf,inf
64,0.00000001,0.96,0.76,8608,24889.6,24819.2,16768,inf,inf,inf,inf
64,0.00000001,0.96,0.8,9024,27091.2,27321.6,19200,inf,inf,inf,inf
64,0.00000001,0.96,0.84,10867.2,30598.4,30272,21062.4,inf,inf,inf,inf
64,0.00000001,0.96,0.88,11161.6,35264,34240,24582.4,inf,inf,inf,inf
64,0.00000001,0.96,0.92,12550.4,40140.8,38476.8,27667.2,inf,inf,inf,inf
64,0.00000001,0.96,0.96,14220.8,inf,45619.2,33011.2,inf,inf,inf,inf
