h,p_best_rate,popsize,different_powers,discus,ellipsoid,rosenbrock,shifted_sphere,sphere,mean,mad
14,1,64,1094.4,9209.6,9702.4,1555.2,inf,22208,inf,inf
15,0.04,64,1203.2,17600,17606.4,1728,inf,inf,inf,inf
15,0.08,64,1094.4,15692.8,15500.8,1619.2,inf,inf,inf,inf
15,0.12,64,1126.4,13881.6,14163.2,1619.2,inf,38483.2,inf,inf
15,0.16,64,1100.8,13260.8,13228.8,1612.8,inf,38380.8,inf,inf
15,0.19999999,64,1145.6,12448,12774.4,1574.4,inf,34240,inf,inf
15,0.23999998,64,1094.4,11680,11660.8,1561.6,inf,32896,inf,inf
15,0.28,64,1126.4,12172.8,11468.8,1568,inf,29900.8,inf,inf
15,0.32,64,1088,10720,10963.2,1542.4,inf,29516.8,inf,inf
15,0.35999998,64,1068.8,10630.4,11027.2,1491.2,inf,27174.4,inf,inf
15,0.39999998,64,1100.8,10374.4,10739.2,1516.8,inf,26246.4,inf,inf
15,0.43999997,64,1145.6,10355.2,10668.8,1561.6,inf,26630.4,inf,inf
15,0.48,64,1068.8,10361.6,10745.6,1529.6,inf,25638.4,inf,inf
15,0.52,64,1113.6,10432,10201.6,1516.8,inf,24960,inf,inf
15,0.56,64,1120,10406.4,10009.6,1472,inf,22790.4,inf,inf
15,0.6,64,1088,9740.8,9913.6,1568,inf,23948.8,inf,inf
15,0.64,64,1100.8,10092.8,9894.4,1516.8,inf,24512,inf,inf
15,0.68,64,1113.6,10112,9907.2,1484.8,inf,22598.4,inf,inf
15,0.72,64,1049.6,10432,10009.6,1465.6,inf,25196.8,inf,inf
15,0.76,64,1062.4,9664,10246.4,1542.4,inf,21568,inf,inf
15,0.8,64,1049.6,9798.4,9753.6,1465.6,inf,21222.4,inf,inf
15,0.84,64,998.4,9612.8,10035.2,1484.8,inf,23564.8,inf,inf
15,0.88,64,1120,9600,10176,1484.8,inf,21888,inf,inf
15,0.92,64,1043.2,9356.8,9433.6,1459.2,inf,20441.6,inf,inf
15,0.96,64,1088,9344,9344,1504,inf,22572.8,inf,inf
15,1,64,1100.8,8998.4,9523.2,1548.8,inf,22118.4,inf,inf
16,0.04,64,1203.2,18649.6,18412.8,1747.2,inf,inf,inf,inf
16,0.08,64,1152,14816,15110.4,1689.6,inf,43878.4,inf,inf
16,0.12,64,1158.4,13305.6,14393.6,1612.8,inf,inf,inf,inf
16,0.16,64,1100.8,13504,13324.8,1587.2,inf,37292.8,inf,inf
16,0.19999999,64,1152,12076.8,13299.2,1625.6,inf,32499.2,inf,inf
16,0.23999998,64,1152,12115.2,11980.8,1593.6,inf,28979.2,inf,inf
16,0.28,64,1132.8,11475.2,11936,1568,inf,30048,inf,inf
16,0.32,64,1107.2,11027.2,10848,1580.8,inf,31315.2,inf,inf
16,0.35999998,64,1094.4,10611.2,10694.4,1523.2,inf,28153.6,inf,inf
16,0.39999998,64,1088,11417.6,10681.6,1510.4,inf,28134.4,inf,inf
16,0.43999997,64,1100.8,11129.6,10508.8,1504,inf,26707.2,inf,inf
16,0.48,64,1100.8,10892.8,10521.6,1523.2,inf,24902.4,inf,inf
16,0.52,64,1120,10739.2,10432,1452.8,inf,24499.2,inf,inf
16,0.56,64,1107.2,10041.6,10489.6,1516.8,inf,23008,inf,inf
16,0.6,64,1088,10105.6,9996.8,1523.2,inf,23942.4,inf,inf
16,0.64,64,998.4,10028.8,10406.4,1459.2,inf,23123.2,inf,inf
16,0.68,64,1094.4,9984,9625.6,1536,inf,22220.8,inf,inf
16,0.72,64,1113.6,10080,9817.6,1536,inf,24294.4,inf,inf
16,0.76,64,1075.2,9747.2,10438.4,1504,inf,22265.6,inf,inf
16,0.8,64,1094.4,9529.6,9817.6,1548.8,inf,22092.8,inf,inf
16,0.84,64,1075.2,9408,9779.2,1516.8,inf,22713.6,inf,inf
16,0.88,64,1094.4,9894.4,10080,1523.2,inf,21440,inf,inf
16,0.92,64,1107.2,9932.8,9644.8,1459.2,inf,20979.2,inf,inf
16,0.96,64,1107.2,9772.8,9804.8,1523.2,inf,20787.2,inf,inf
16,1,64,1017.6,9017.6,10080,1497.6,inf,21804.8,inf,inf
17,0.04,64,1216,17971.2,18137.6,1792,inf,inf,inf,inf
17,0.08,64,1145.6,15686.4,15571.2,1708.8,inf,inf,inf,inf
17,0.12,64,1107.2,14131.2,13888,1657.6,inf,42470.4,inf,inf
17,0.16,64,1126.4,13120,12857.6,1612.8,inf,inf,inf,inf
17,0.19999999,64,1120,12569.6,13241.6,1619.2,inf,33363.2,inf,inf
17,0.23999998,64,1158.4,12070.4,11712,1587.2,inf,28684.8,inf,inf
17,0.28,64,1100.8,11987.2,11891.2,1568,inf,30560,inf,inf
17,0.32,64,1120,11174.4,11488,1593.6,inf,29728,inf,inf
17,0.35999998,64,1132.8,11033.6,10649.6,1568,inf,26310.4,inf,inf
17,0.39999998,64,1132.8,11046.4,11302.4,1491.2,inf,27590.4,inf,inf
17,0.43999997,64,1120,10771.2,10931.2,1529.6,inf,24928,inf,inf
17,0.48,64,1132.8,10438.4,10566.4,1574.4,inf,23891.2,inf,inf
17,0.52,64,1113.6,10131.2,10252.8,1478.4,inf,25363.2,inf,inf
17,0.56,64,1164.8,10598.4,10419.2,1561.6,inf,23718.4,inf,inf
17,0.6,64,1075.2,10099.2,9932.8,1548.8,inf,23072,inf,inf
17,0.64,64,1094.4,9856,10028.8,1497.6,inf,22150.4,inf,inf
17,0.68,64,1100.8,9907.2,10208,1510.4,inf,23456,inf,inf
17,0.72,64,1094.4,9945.6,9632,1555.2,inf,21747.2,inf,inf
17,0.76,64,1132.8,10009.6,10355.2,1561.6,inf,21132.8,inf,inf
17,0.8,64,1088,9369.6,10419.2,1504,inf,22099.2,inf,inf
17,0.84,64,1062.4,9587.2,9619.2,1523.2,inf,21612.8,inf,inf
17,0.88,64,1120,9830.4,10387.2,1523.2,inf,22796.8,inf,inf
17,0.92,64,1100.8,9580.8,9363.2,1536,inf,22105.6,inf,inf
17,0.96,64,1068.8,9747.2,9990.4,1600,inf,19289.6,inf,inf
17,1,64,1113.6,9574.4,9760,1478.4,inf,20544,inf,inf
18,0.04,64,1222.4,18803.2,17260.8,1830.4,inf,inf,inf,inf
18,0.08,64,1164.8,15545.6,15673.6,1715.2,inf,inf,inf,inf
18,0.12,64,1158.4,13472,13804.8,1619.2,inf,39372.8,inf,inf
18,0.16,64,1164.8,13644.8,12787.2,1651.2,inf,36608,inf,inf
18,0.19999999,64,1209.6,13350.4,12608,1580.8,inf,32908.8,inf,inf
18,0.23999998,64,1113.6,11846.4,11891.2,1632,inf,30176,inf,inf
18,0.28,64,1120,11756.8,12121.6,1580.8,inf,29696,inf,inf
18,0.32,64,1158.4,10899.2,11276.8,1606.4,inf,29120,inf,inf
18,0.35999998,64,1158.4,11059.2,10995.2,1574.4,inf,27763.2,inf,inf
18,0.39999998,64,1094.4,11264,10732.8,1555.2,inf,26572.8,inf,inf
18,0.43999997,64,1056,10476.8,10508.8,1555.2,inf,27219.2,inf,inf
18,0.48,64,1145.6,10073.6,9856,1542.4,inf,24102.4,inf,inf
18,0.52,64,1171.2,10470.4,10086.4,1587.2,inf,25593.6,inf,inf
18,0.56,64,1120,10425.6,10950.4,1606.4,inf,22393.6,inf,inf
18,0.6,64,1158.4,10470.4,10067.2,1593.6,inf,23014.4,inf,inf
18,0.64,64,1120,10393.6,10195.2,1574.4,inf,22284.8,inf,inf
18,0.68,64,1094.4,10464,10176,1504,inf,23379.2,inf,inf
18,0.72,64,1113.6,9644.8,9600,1542.4,inf,21510.4,inf,inf
18,0.76,64,1139.2,9619.2,10099.2,1523.2,inf,22265.6,inf,inf
18,0.8,64,1113.6,10566.4,10003.2,1536,inf,22323.2,inf,inf
18,0.84,64,1088,9408,9843.2,1536,inf,23424,inf,inf
18,0.88,64,1132.8,9395.2,9977.6,1516.8,inf,21811.2,inf,inf
18,0.92,64,1126.4,9984,9459.2,1497.6,inf,22502.4,inf,inf
18,0.96,64,1145.6,9619.2,9964.8,1593.6,inf,20928,inf,inf
18,1,64,1107.2,9440,9408,1510.4,inf,23481.6,inf,inf
19,0.04,64,1222.4,18534.4,17894.4,1811.2,inf,inf,inf,inf
19,0.08,64,1132.8,15948.8,16076.8,1760,inf,inf,inf,inf
19,0.12,64,1164.8,13984,13356.8,1696,inf,38080,inf,inf
19,0.16,64,1158.4,12902.4,12838.4,1574.4,inf,37408,inf,inf
19,0.19999999,64,1158.4,12403.2,12921.6,1657.6,inf,33888,inf,inf
19,0.23999998,64,1120,12064,12256,1612.8,inf,29932.8,inf,inf
19,0.28,64,1081.6,11731.2,11865.6,1542.4,inf,30278.4,inf,inf
19,0.32,64,1145.6,10796.8,11014.4,1587.2,inf,29292.8,inf,inf
19,0.35999998,64,1107.2,10688,11008,1587.2,inf,28780.8,inf,inf
19,0.39999998,64,1100.8,11360,11142.4,1542.4,inf,24953.6,inf,inf
19,0.43999997,64,1171.2,10726.4,10611.2,1536,inf,24518.4,inf,inf
19,0.48,64,1107.2,10457.6,10169.6,1600,inf,23443.2,inf,inf
19,0.52,64,1120,10560,10304,1580.8,inf,25145.6,inf,inf
19,0.56,64,1113.6,10246.4,10521.6,1504,inf,22790.4,inf,inf
19,0.6,64,1126.4,10835.2,10720,1574.4,inf,24032,inf,inf
19,0.64,64,1132.8,10572.8,10144,1548.8,inf,22976,inf,inf
19,0.68,64,1107.2,9638.4,10188.8,1542.4,inf,22508.8,inf,inf
19,0.72,64,1088,9785.6,9766.4,1548.8,inf,22624,inf,inf
19,0.76,64,1107.2,9427.2,10099.2,1568,inf,21868.8,inf,inf
19,0.8,64,1100.8,9785.6,9824,1568,inf,22336,inf,inf
19,0.84,64,1081.6,9497.6,10060.8,1542.4,inf,22355.2,inf,inf
19,0.88,64,1164.8,9600,10003.2,1510.4,inf,21875.2,inf,inf
19,0.92,64,1171.2,9792,9484.8,1561.6,inf,22963.2,inf,inf
19,0.96,64,1132.8,9459.2,9235.2,1625.6,inf,21395.2,inf,inf
19,1,64,1088,9670.4,9920,1478.4,inf,21996.8,inf,inf
20,0.04,64,1241.6,18489.6,18560,1734.4,inf,inf,inf,inf
20,0.08,64,1190.4,14579.2,15379.2,1683.2,inf,inf,inf,inf
20,0.12,64,1152,14086.4,14208,1702.4,inf,39174.4,inf,inf
20,0.16,64,1177.6,13644.8,13260.8,1644.8,inf,35302.4,inf,inf
20,0.19999999,64,1132.8,12524.8,12966.4,1657.6,inf,31020.8,inf,inf
20,0.23999998,64,1139.2,12243.2,11680,1638.4,inf,31795.2,inf,inf
20,0.28,64,1056,12294.4,11878.4,1625.6,inf,30048,inf,inf
20,0.32,64,1164.8,10668.8,11654.4,1651.2,inf,27763.2,inf,inf
20,0.35999998,64,1120,11072,11404.8,1593.6,inf,27699.2,inf,inf
20,0.39999998,64,1081.6,10937.6,10713.6,1625.6,inf,26393.6,inf,inf
20,0.43999997,64,1107.2,10796.8,10163.2,1574.4,inf,25126.4,inf,inf
20,0.48,64,1132.8,10630.4,10624,1600,inf,24428.8,inf,inf
20,0.52,64,1088,10412.8,10675.2,1561.6,inf,24844.8,inf,inf
20,0.56,64,1094.4,9760,10918.4,1561.6,inf,23264,inf,inf
20,0.6,64,1094.4,10393.6,10835.2,1568,inf,23296,inf,inf
20,0.64,64,1152,10368,10508.8,1612.8,inf,22720,inf,inf
20,0.68,64,1126.4,9868.8,10208,1574.4,inf,22297.6,inf,inf
20,0.72,64,1152,9932.8,9753.6,1536,inf,23014.4,inf,inf
20,0.76,64,1100.8,9849.6,10278.4,1612.8,inf,21734.4,inf,inf
20,0.8,64,1011.2,10329.6,10124.8,1612.8,inf,22464,inf,inf
20,0.84,64,1094.4,9561.6,9868.8,1625.6,inf,21344,inf,inf
20,0.88,64,1164.8,9888,10208,1536,inf,21171.2,inf,inf
20,0.92,64,1145.6,9561.6,9920,1619.2,inf,21024,inf,inf
20,0.96,64,1075.2,9651.2,9536,1574.4,inf,22444.8,inf,inf
20,1,64,1100.8,9350.4,9632,1568,inf,21497.6,inf,inf
21,0.04,64,1196.8,18400,18086.4,1836.8,inf,inf,inf,inf
21,0.08,64,1158.4,14976,14976,1760,inf,inf,inf,inf
21,0.12,64,1196.8,13836.8,14105.6,1670.4,inf,37849.6,inf,inf
21,0.16,64,1094.4,13228.8,13017.6,1702.4,inf,34304,inf,inf
21,0.19999999,64,1203.2,12633.6,13030.4,1625.6,inf,33785.6,inf,inf
21,0.23999998,64,1107.2,11878.4,12012.8,1619.2,inf,30278.4,inf,inf
21,0.28,64,1139.2,11545.6,12012.8,1606.4,inf,28960,inf,inf
21,0.32,64,1120,10572.8,11392,1696,inf,28569.6,inf,inf
21,0.35999998,64,1094.4,11104,11136,1606.4,inf,28096,inf,inf
21,0.39999998,64,1190.4,11328,11667.2,1606.4,inf,26841.6,inf,inf
21,0.43999997,64,1164.8,10944,10694.4,1606.4,inf,24326.4,inf,inf
21,0.48,64,1177.6,10732.8,10156.8,1568,inf,24211.2,inf,inf
21,0.52,64,1158.4,10828.8,10208,1580.8,inf,23692.8,inf,inf
21,0.56,64,1132.8,10176,10630.4,1574.4,inf,22835.2,inf,inf
21,0.6,64,1094.4,10528,10227.2,1593.6,inf,22739.2,inf,inf
21,0.64,64,1107.2,9868.8,10304,1625.6,inf,23334.4,inf,inf
21,0.68,64,1164.8,9657.6,10227.2,1574.4,inf,21305.6,inf,inf
21,0.72,64,1100.8,9580.8,10739.2,1529.6,inf,24019.2,inf,inf
21,0.76,64,1126.4,10566.4,10451.2,1593.6,inf,21619.2,inf,inf
21,0.8,64,1120,10310.4,9932.8,1542.4,inf,21356.8,inf,inf
21,0.84,64,1145.6,9830.4,9651.2,1561.6,inf,22393.6,inf,inf
21,0.88,64,1139.2,9926.4,10329.6,1555.2,inf,22380.8,inf,inf
21,0.92,64,1043.2,9926.4,9932.8,1612.8,inf,21075.2,inf,inf
21,0.96,64,1062.4,9747.2,10092.8,1548.8,inf,21907.2,inf,inf
21,1,64,1107.2,9478.4,9753.6,1561.6,inf,22720,inf,inf
22,0.04,64,1228.8,18470.4,17913.6,1804.8,inf,inf,inf,inf
22,0.08,64,1184,15129.6,15481.6,1702.4,inf,inf,inf,inf
22,0.12,64,1171.2,13664,14080,1651.2,inf,40147.2,inf,inf
22,0.16,64,1209.6,13299.2,12940.8,1715.2,inf,35628.8,inf,inf
22,0.19999999,64,1132.8,12409.6,12441.6,1676.8,inf,32115.2,inf,inf
22,0.23999998,64,1203.2,12646.4,12089.6,1644.8,inf,29702.4,inf,inf
22,0.28,64,1171.2,11865.6,12019.2,1651.2,inf,28179.2,inf,inf
22,0.32,64,1113.6,10918.4,11353.6,1651.2,inf,28332.8,inf,inf
22,0.35999998,64,1164.8,11014.4,10592,1625.6,inf,27276.8,inf,inf
22,0.39999998,64,1126.4,11148.8,11091.2,1600,inf,24697.6,inf,inf
22,0.43999997,64,1100.8,11014.4,11155.2,1587.2,inf,25004.8,inf,inf
22,0.48,64,1164.8,10662.4,10400,1612.8,inf,23283.2,inf,inf
22,0.52,64,1113.6,10841.6,10726.4,1644.8,inf,24684.8,inf,inf
22,0.56,64,1081.6,9964.8,10496,1574.4,inf,22899.2,inf,inf
22,0.6,64,1100.8,10438.4,10534.4,1555.2,inf,23161.6,inf,inf
22,0.64,64,1120,10387.2,10208,1548.8,inf,23667.2,inf,inf
22,0.68,64,1107.2,10195.2,10182.4,1542.4,inf,23750.4,inf,inf
22,0.72,64,1177.6,10214.4,10297.6,1612.8,inf,22067.2,inf,inf
22,0.76,64,1075.2,10988.8,10521.6,1606.4,inf,21286.4,inf,inf
22,0.8,64,1120,10195.2,9920,1561.6,inf,21260.8,inf,inf
22,0.84,64,1164.8,9849.6,9939.2,1625.6,inf,21414.4,inf,inf
22,0.88,64,1056,9465.6,10092.8,1612.8,inf,21017.6,inf,inf
22,0.92,64,1113.6,10188.8,9894.4,1574.4,inf,22265.6,inf,inf
22,0.96,64,1164.8,9728,10368,1612.8,inf,21190.4,inf,inf
22,1,64,1088,9689.6,9574.4,1568,inf,21196.8,inf,inf
23,0.04,64,1216,17510.4,18003.2,1907.2,inf,inf,inf,inf
23,0.08,64,1158.4,15308.8,15289.6,1792,inf,inf,inf,inf
23,0.12,64,1248,13888,14131.2,1798.4,inf,inf,inf,inf
23,0.16,64,1184,13152,13171.2,1696,inf,35936,inf,inf
23,0.19999999,64,1132.8,12345.6,12595.2,1696,inf,33856,inf,inf
23,0.23999998,64,1145.6,11961.6,12780.8,1625.6,inf,30585.6,inf,inf
23,0.28,64,1132.8,11577.6,11494.4,1664,inf,27744,inf,inf
23,0.32,64,1196.8,11148.8,11712,1644.8,inf,26924.8,inf,inf
23,0.35999998,64,1100.8,11193.6,10777.6,1600,inf,25881.6,inf,inf
23,0.39999998,64,1145.6,11168,11200,1619.2,inf,25574.4,inf,inf
23,0.43999997,64,1120,11462.4,11046.4,1580.8,inf,25299.2,inf,inf
23,0.48,64,1107.2,10867.2,10457.6,1606.4,inf,23820.8,inf,inf
23,0.52,64,1088,10534.4,11014.4,1664,inf,24748.8,inf,inf
23,0.56,64,1158.4,10406.4,10835.2,1619.2,inf,22784,inf,inf
23,0.6,64,1152,10502.4,10368,1670.4,inf,22969.6,inf,inf
23,0.64,64,1132.8,10259.2,10118.4,1619.2,inf,24179.2,inf,inf
23,0.68,64,1145.6,10323.2,10688,1587.2,inf,23648,inf,inf
23,0.72,64,1107.2,9952,10566.4,1542.4,inf,21120,inf,inf
23,0.76,64,1171.2,9913.6,10041.6,1561.6,inf,22867.2,inf,inf
23,0.8,64,1068.8,10521.6,10323.2,1587.2,inf,21510.4,inf,inf
23,0.84,64,1113.6,10156.8,10291.2,1644.8,inf,22444.8,inf,inf
23,0.88,64,1171.2,9952,10419.2,1568,inf,21580.8,inf,inf
23,0.92,64,1164.8,9907.2,10016,1587.2,inf,21920,inf,inf
23,0.96,64,1152,9798.4,10048,1580.8,inf,20908.8,inf,inf
23,1,64,1120,9792,9702.4,1580.8,inf,22035.2,inf,inf
24,0.04,64,1280,18009.6,18771.2,1856,inf,inf,inf,inf
24,0.08,64,1139.2,15334.4,15603.2,1772.8,inf,inf,inf,inf
24,0.12,64,1164.8,13836.8,14086.4,1721.6,inf,37580.8,inf,inf
24,0.16,64,1209.6,13216,12953.6,1651.2,inf,35360,inf,inf
24,0.19999999,64,1177.6,12294.4,13024,1625.6,inf,30924.8,inf,inf
24,0.23999998,64,1164.8,12070.4,12428.8,1670.4,inf,30816,inf,inf
24,0.28,64,1132.8,11942.4,11756.8,1702.4,inf,29913.6,inf,inf
24,0.32,64,1049.6,10790.4,11091.2,1612.8,inf,27648,inf,inf
24,0.35999998,64,1145.6,11584,11020.8,1619.2,inf,25907.2,inf,inf
24,0.39999998,64,1158.4,11238.4,10912,1593.6,inf,25414.4,inf,inf
24,0.43999997,64,1100.8,11091.2,11072,1574.4,inf,25363.2,inf,inf
24,0.48,64,1132.8,10848,10438.4,1625.6,inf,23520,inf,inf
24,0.52,64,1158.4,10745.6,10476.8,1632,inf,24032,inf,inf
24,0.56,64,1158.4,10470.4,10470.4,1612.8,inf,23808,inf,inf
24,0.6,64,1152,10380.8,10297.6,1638.4,inf,22995.2,inf,inf
24,0.64,64,1081.6,11033.6,10425.6,1612.8,inf,24377.6,inf,inf
24,0.68,64,1164.8,10060.8,10547.2,1676.8,inf,22816,inf,inf
24,0.72,64,1107.2,10297.6,9702.4,1625.6,inf,21888,inf,inf
24,0.76,64,1145.6,10700.8,10092.8,1606.4,inf,21574.4,inf,inf
24,0.8,64,1184,10208,10380.8,1593.6,inf,20979.2,inf,inf
24,0.84,64,1107.2,9964.8,10348.8,1625.6,inf,22707.2,inf,inf
24,0.88,64,1158.4,9625.6,10156.8,1644.8,inf,21574.4,inf,inf
24,0.92,64,1139.2,9849.6,10060.8,1580.8,inf,21561.6,inf,inf
24,0.96,64,1158.4,9388.8,10163.2,1574.4,inf,22336,inf,inf
24,1,64,1139.2,9766.4,10041.6,1600,inf,21849.6,inf,inf
