h,p_best_rate,popsize,different_powers,discus,ellipsoid,rosenbrock,shifted_sphere,sphere,mean,mad
8,1,64,723.2,2604.8,2598.4,1222.4,4499.2,3155.2,2467.2,996.2668
13,0.56,64,787.2,2720,2643.2,1164.8,4307.2,3180.8,2467.2,994.13336
14,0.6,64,761.6,2675.2,2739.2,1132.8,4147.2,3347.2,2467.2,1013.3333
18,0.39999998,64,704,2643.2,2796.8,1145.6,3961.6,3552,2467.2,1028.2666
16,0.39999998,64,697.6,2739.2,2643.2,1088,4185.6,3456,2468.2666,1050.3112
16,0.76,64,672,2707.2,2649.6,1177.6,4326.4,3276.8,2468.2666,1028.9779
7,0.12,64,723.2,2547.2,2553.6,1184,4102.4,3705.6,2469.3333,1010.48895
10,0.88,64,704,2534.4,2617.6,1196.8,4524.8,3238.4,2469.3333,1012.62225
12,0.8,64,742.4,2688,2489.6,1126.4,4492.8,3276.8,2469.3333,1023.2889
15,0.56,64,704,2713.6,2656,1049.6,4390.4,3302.4,2469.3333,1061.6888
22,0.39999998,64,691.2,2777.6,2649.6,1132.8,4089.6,3475.2,2469.3335,1038.2222
10,0.8,64,768,2604.8,2624,1177.6,4377.6,3270.4,2470.4001,998.4001
11,0.84,64,793.6,2585.6,2643.2,1196.8,4243.2,3360,2470.4001,983.4666
14,0.76,64,729.6,2668.8,2636.8,1158.4,4294.4,3334.4,2470.4001,1017.5999
15,0.35999998,64,774.4,2649.6,2681.6,1081.6,4166.4,3468.8,2470.4,1028.2667
17,0.52,64,691.2,2656,2764.8,1107.2,4166.4,3436.8,2470.4,1047.4668
13,0.84,64,748.8,2624,2656,1164.8,4294.4,3340.8,2471.4666,1009.7778
19,0.39999998,64,678.4,2681.6,2822.4,1088,4096,3462.4,2471.4668,1058.8444
19,0.43999997,64,691.2,2656,2668.8,1190.4,4140.8,3481.6,2471.4666,1020.4445
13,0.19999999,64,665.6,2700.8,2662.4,1196.8,4064,3545.6,2472.5332,1027.5555
17,0.23999998,64,704,2739.2,2726.4,1100.8,3968,3596.8,2472.5332,1046.7555
20,0.76,64,691.2,2784,2784,1126.4,4019.2,3430.4,2472.5332,1042.4889
11,0.96,64,780.8,2624,2617.6,1139.2,4467.2,3212.8,2473.6,1009.0667
15,0.84,64,678.4,2668.8,2694.4,1196.8,4320,3283.2,2473.6,1023.9998
16,0.23999998,64,710.4,2662.4,2707.2,1152,4064,3552,2474.6667,1028.9777
16,0.8,64,691.2,2694.4,2732.8,1107.2,4243.2,3379.2,2474.6667,1050.3112
20,0.52,64,710.4,2752,2681.6,1088,4198.4,3417.6,2474.6667,1050.311
8,0.16,64,748.8,2630.4,2572.8,1164.8,4204.8,3532.8,2475.7332,1012.62225
9,0.08,64,697.6,2598.4,2713.6,1196.8,3987.2,3660.8,2475.7334,1019.02216
21,0.64,64,659.2,2739.2,2675.2,1120,4230.4,3430.4,2475.7334,1057.4221
24,0.39999998,64,659.2,2777.6,2720,1120,3936,3641.6,2475.7334,1057.4222
11,0.16,64,710.4,2643.2,2566.4,1120,4236.8,3584,2476.8,1041.0665
12,0.23999998,64,780.8,2617.6,2636.8,1158.4,4134.4,3532.8,2476.8,1004.8
21,0.32,64,684.8,2694.4,2688,1120,4083.2,3590.4,2476.8,1049.6
21,0.43999997,64,704,2656,2681.6,1088,4121.6,3609.6,2476.8,1053.8667
14,0.23999998,64,678.4,2617.6,2681.6,1132.8,4064,3692.8,2477.8667,1048.1779
14,0.28,64,748.8,2662.4,2649.6,1139.2,4025.6,3641.6,2477.8665,1022.5778
18,0.35999998,64,710.4,2745.6,2739.2,1152,4089.6,3430.4,2477.867,1031.111
19,0.32,64,659.2,2713.6,2700.8,1196.8,3993.6,3603.2,2477.8667,1033.2445
19,0.72,64,684.8,2694.4,2675.2,1132.8,4332.8,3347.2,2477.8667,1046.0443
5,0.08,64,742.4,2496,2604.8,1184,4153.6,3699.2,2480.0002,1011.19995
13,0.64,64,723.2,2656,2643.2,1158.4,4377.6,3321.6,2480,1026.1334
14,0.52,64,665.6,2732.8,2630.4,1100.8,4256,3494.4,2480,1064.5333
15,0.88,64,678.4,2649.6,2656,1190.4,4416,3289.6,2480,1030.4
18,0.43999997,64,646.4,2752,2764.8,1164.8,4044.8,3507.2,2480,1049.6001
6,0.08,64,729.6,2572.8,2508.8,1171.2,4083.2,3820.8,2481.0667,1020.4445
12,0.12,64,684.8,2636.8,2707.2,1107.2,4006.4,3744,2481.0667,1056.711
12,0.96,64,716.8,2707.2,2630.4,1216,4499.2,3116.8,2481.0667,1009.77783
14,0.8,64,672,2739.2,2694.4,1158.4,4275.2,3347.2,2481.0667,1043.911
13,0.68,64,723.2,2700.8,2688,1126.4,4320,3334.4,2482.1335,1038.2222
13,0.16,64,678.4,2681.6,2662.4,1132.8,4102.4,3641.6,2483.2,1051.7334
16,0.52,64,736,2758.4,2688,1145.6,4204.8,3366.4,2483.2,1028.2666
18,0.68,64,697.6,2668.8,2732.8,1190.4,4326.4,3283.2,2483.2,1026.1333
19,0.35999998,64,774.4,2700.8,2656,1145.6,3968,3654.4,2483.2002,1015.46655
19,0.56,64,672,2713.6,2720,1139.2,4198.4,3456,2483.2,1051.7334
19,0.8,64,646.4,2694.4,2732.8,1120,4217.6,3488,2483.2,1066.6666
21,0.28,64,672,2707.2,2694.4,1113.6,4121.6,3590.4,2483.2,1060.2667
18,0.32,64,640,2739.2,2720,1132.8,4134.4,3539.2,2484.2668,1065.2444
18,0.6,64,697.6,2796.8,2707.2,1113.6,4083.2,3513.6,2485.3333,1053.1556
8,0.12,64,748.8,2566.4,2579.2,1132.8,4153.6,3737.6,2486.4001,1030.3999
18,0.88,64,684.8,2688,2745.6,1171.2,4307.2,3321.6,2486.4001,1038.9335
19,0.6,64,723.2,2694.4,2758.4,1132.8,4204.8,3404.8,2486.4,1038.9332
24,0.6,64,748.8,2777.6,2784,992,4089.6,3526.4,2486.4001,1077.3334
14,0.68,64,697.6,2707.2,2694.4,1216,4332.8,3276.8,2487.4666,1020.4444
14,0.88,64,755.2,2656,2713.6,1171.2,4281.6,3347.2,2487.4666,1016.1779
15,0.23999998,64,716.8,2681.6,2649.6,1113.6,4070.4,3692.8,2487.4666,1048.1779
15,0.8,64,704,2643.2,2694.4,1126.4,4396.8,3360,2487.4666,1048.1777
16,0.19999999,64,659.2,2713.6,2713.6,1171.2,4038.4,3628.8,2487.4666,1048.1779
17,0.76,64,761.6,2764.8,2681.6,1171.2,4262.4,3283.2,2487.4666,1014.04443
20,0.56,64,697.6,2713.6,2675.2,1139.2,4288,3411.2,2487.4668,1046.0444
21,0.48,64,652.8,2739.2,2745.6,1139.2,4102.4,3545.6,2487.4666,1060.9779
13,1,64,684.8,2732.8,2809.6,1145.6,4326.4,3232,2488.5334,1048.8888
20,0.64,64,723.2,2720,2720,1145.6,4224,3398.4,2488.5334,1036.0889
14,0.72,64,716.8,2784,2636.8,1196.8,4326.4,3276.8,2489.6,1021.8667
15,0.19999999,64,761.6,2688,2636.8,1171.2,4012.8,3673.6,2490.6667,1016.17773
24,0.88,64,640,2732.8,2777.6,1107.2,4204.8,3481.6,2490.6667,1078.0444
20,0.84,64,716.8,2758.4,2848,1120,4147.2,3360,2491.7334,1048.8888
23,0.6,64,761.6,2790.4,2764.8,1062.4,4083.2,3488,2491.7332,1053.1556
24,0.48,64,665.6,2777.6,2790.4,1107.2,4019.2,3590.4,2491.7334,1070.2222
24,0.64,64,672,2745.6,2713.6,1120,4249.6,3449.6,2491.7334,1063.8223
13,0.76,64,684.8,2713.6,2643.2,1235.2,4364.8,3315.2,2492.8,1021.86664
15,0.16,64,704,2668.8,2739.2,1126.4,4089.6,3628.8,2492.8,1051.7334
17,0.28,64,633.6,2771.2,2662.4,1139.2,4083.2,3673.6,2493.8665,1071.6445
17,0.6,64,729.6,2720,2681.6,1196.8,4140.8,3494.4,2493.8665,1020.4445
24,0.32,64,678.4,2752,2732.8,1088,4153.6,3558.4,2493.867,1073.7777
17,0.39999998,64,704,2700.8,2700.8,1094.4,3993.6,3776,2494.9333,1063.8223
19,0.23999998,64,755.2,2758.4,2681.6,1120,4000,3654.4,2494.9333,1038.2222
20,0.48,64,646.4,2758.4,2758.4,1107.2,4262.4,3436.8,2494.933,1078.7557
23,0.52,64,672,2771.2,2803.2,1152,4083.2,3488,2494.9333,1055.289
21,0.35999998,64,729.6,2745.6,2713.6,1132.8,4096,3558.4,2496,1043.2
22,0.28,64,723.2,2700.8,2732.8,1171.2,4089.6,3558.4,2496,1032.5333
24,0.23999998,64,710.4,2784,2771.2,1113.6,3929.6,3667.2,2496,1056
12,0.68,64,723.2,2720,2636.8,1228.8,4332.8,3340.8,2497.0667,1014.04443
12,1,64,691.2,2726.4,2681.6,1164.8,4435.2,3283.2,2497.0667,1046.0446
14,0.19999999,64,723.2,2720,2643.2,1190.4,4089.6,3616,2497.0667,1026.8446
17,0.64,64,710.4,2700.8,2771.2,1190.4,4153.6,3456,2497.0667,1031.1112
22,0.52,64,659.2,2752,2828.8,1126.4,4083.2,3532.8,2497.0667,1069.5111
11,0.12,64,691.2,2617.6,2745.6,1158.4,4076.8,3699.2,2498.1335,1048.8888
13,0.92,64,768,2726.4,2630.4,1164.8,4454.4,3244.8,2498.1333,1021.1556
20,0.43999997,64,646.4,2822.4,2739.2,1164.8,4089.6,3526.4,2498.1335,1061.6888
23,0.35999998,64,748.8,2752,2707.2,1068.8,4166.4,3545.6,2498.133,1059.5557
19,0.88,64,652.8,2604.8,2816,1145.6,4435.2,3347.2,2500.2668,1067.3777
22,0.43999997,64,742.4,2752,2700.8,1164.8,4179.2,3462.4,2500.2666,1031.1111
23,0.43999997,64,691.2,2816,2771.2,1132.8,4076.8,3513.6,2500.2666,1058.8445
7,0.08,64,793.6,2592,2656,1107.2,4019.2,3840,2501.3333,1033.9556
18,0.72,64,704,2688,2758.4,1113.6,4352,3392,2501.3333,1061.689
19,0.76,64,652.8,2835.2,2700.8,1203.2,4179.2,3436.8,2501.3333,1048.889
22,0.6,64,723.2,2860.8,2752,1107.2,4057.6,3507.2,2501.3335,1057.4222
13,0.23999998,64,665.6,2662.4,2688,1120,4166.4,3712,2502.4001,1073.0665
11,0.92,64,710.4,2694.4,2649.6,1158.4,4492.8,3315.2,2503.4666,1046.0444
12,0.16,64,678.4,2713.6,2681.6,1171.2,4025.6,3750.4,2503.4668,1052.4445
15,0.72,64,723.2,2656,2700.8,1184,4352,3404.8,2503.4666,1033.2445
21,0.56,64,704,2828.8,2662.4,1190.4,4108.8,3526.4,2503.4668,1037.511
24,0.76,64,672,2732.8,2688,1088,4320,3520,2503.4666,1082.3112
16,0.88,64,672,2681.6,2720,1184,4454.4,3315.2,2504.5334,1051.0222
20,0.6,64,710.4,2854.4,2739.2,1196.8,4115.2,3411.2,2504.5334,1033.9554
21,0.52,64,723.2,2630.4,2758.4,1120,4326.4,3468.8,2504.5334,1055.2888
14,0.92,64,672,2745.6,2764.8,1132.8,4473.6,3244.8,2505.6,1068.7999
16,0.28,64,723.2,2720,2726.4,1113.6,4179.2,3571.2,2505.6,1058.1333
20,0.16,64,716.8,2745.6,2732.8,1094.4,4012.8,3731.2,2505.6,1066.6666
20,0.39999998,64,716.8,2803.2,2752,1113.6,4064,3584,2505.5999,1060.2667
16,0.84,64,684.8,2771.2,2720,1113.6,4326.4,3424,2506.6667,1071.6444
18,0.76,64,716.8,2803.2,2700.8,1209.6,4288,3321.6,2506.6667,1028.9779
19,0.64,64,716.8,2688,2707.2,1171.2,4332.8,3424,2506.6667,1041.7777
24,0.72,64,723.2,2713.6,2694.4,1126.4,4307.2,3475.2,2506.6667,1054.5778
2,0.08,64,793.6,2457.6,2310.4,1068.8,4473.6,3942.4,2507.7334,1133.5111
15,1,64,684.8,2777.6,2726.4,1100.8,4377.6,3379.2,2507.7332,1076.6222
21,0.68,64,684.8,2777.6,2777.6,1094.4,4268.8,3443.2,2507.7332,1078.7555
22,0.68,64,684.8,2739.2,2816,1132.8,4230.4,3443.2,2507.7332,1065.9556
11,1,64,768,2611.2,2688,1177.6,4544,3264,2508.8,1024
17,0.19999999,64,659.2,2771.2,2816,1158.4,4153.6,3494.4,2508.8,1066.6666
22,0.35999998,64,755.2,2809.6,2617.6,1126.4,4076.8,3667.2,2508.8,1045.3334
17,0.32,64,710.4,2726.4,2713.6,1132.8,4224,3552,2509.8667,1058.8445
17,0.72,64,697.6,2700.8,2739.2,1164.8,4288,3468.8,2509.8665,1052.4445
18,0.64,64,742.4,2764.8,2707.2,1158.4,4371.2,3315.2,2509.8667,1039.6445
22,0.48,64,697.6,2745.6,2720,1132.8,4224,3539.2,2509.8667,1063.111
23,0.64,64,646.4,2777.6,2796.8,1126.4,4217.6,3494.4,2509.8665,1082.3112
18,0.16,64,710.4,2675.2,2720,1164.8,4032,3763.2,2510.9333,1048.8888
19,0.68,64,684.8,2758.4,2739.2,1132.8,4281.6,3468.8,2510.9333,1068.0889
16,0.92,64,723.2,2707.2,2668.8,1184,4473.6,3315.2,2512.0002,1038.9332
17,0.8,64,723.2,2726.4,2745.6,1132.8,4230.4,3513.6,2512,1056
21,0.19999999,64,691.2,2668.8,2777.6,1107.2,4051.2,3776,2512,1075.2001
13,0.12,64,697.6,2656,2720,1120,4147.2,3737.6,2513.0667,1069.5112
15,0.92,64,723.2,2713.6,2745.6,1190.4,4403.2,3302.4,2513.0667,1037.5111
18,0.48,64,729.6,2752,2739.2,1158.4,4185.6,3513.6,2513.0667,1046.0444
18,0.84,64,729.6,2675.2,2816,1132.8,4281.6,3449.6,2514.133,1055.289
21,0.23999998,64,684.8,2745.6,2796.8,1094.4,4096,3667.2,2514.1333,1083.0223
21,0.6,64,736,2764.8,2796.8,1100.8,4236.8,3456,2515.2,1064.5333
23,0.68,64,672,2745.6,2848,1145.6,4243.2,3436.8,2515.2,1070.9333
14,0.96,64,697.6,2630.4,2700.8,1177.6,4486.4,3404.8,2516.2666,1052.4445
16,1,64,640,2809.6,2732.8,1177.6,4435.2,3302.4,2516.2668,1071.6444
19,0.12,64,729.6,2688,2662.4,1113.6,4044.8,3859.2,2516.2668,1063.1111
23,0.28,64,716.8,2707.2,2726.4,1184,4089.6,3673.6,2516.2666,1043.9111
23,0.56,64,704,2752,2764.8,1132.8,4198.4,3545.6,2516.2666,1065.2445
11,0.68,64,678.4,2688,2720,1203.2,4422.4,3392,2517.3333,1051.0223
13,0.96,64,729.6,2675.2,2668.8,1241.6,4448,3340.8,2517.3333,1021.1556
18,0.28,64,684.8,2732.8,2732.8,1196.8,4121.6,3635.2,2517.3335,1051.0221
23,0.39999998,64,736,2790.4,2777.6,1126.4,4083.2,3590.4,2517.3333,1057.4222
4,0.08,64,838.4,2528,2464,1139.2,4288,3852.8,2518.4,1037.8667
18,0.92,64,710.4,2752,2784,1203.2,4256,3404.8,2518.4,1041.0668
13,0.88,64,723.2,2739.2,2752,1203.2,4403.2,3296,2519.4666,1037.5112
17,0.92,64,716.8,2720,2739.2,1132.8,4416,3392,2519.4666,1063.1112
19,0.96,64,774.4,2732.8,2809.6,1171.2,4275.2,3353.6,2519.4668,1031.1111
21,0.84,64,697.6,2809.6,2745.6,1145.6,4262.4,3456,2519.4668,1065.2444
23,0.19999999,64,729.6,2675.2,2745.6,1132.8,4115.2,3718.4,2519.4668,1058.8445
23,0.48,64,704,2745.6,2764.8,1139.2,4121.6,3641.6,2519.4668,1065.2445
24,0.28,64,684.8,2720,2784,1171.2,4140.8,3616,2519.4666,1060.9777
16,0.68,64,704,2662.4,2790.4,1203.2,4339.2,3424,2520.5334,1044.6222
20,0.28,64,659.2,2668.8,2707.2,1120,4313.6,3654.4,2520.5334,1087.289
21,0.92,64,691.2,2828.8,2707.2,1100.8,4326.4,3468.8,2520.5334,1083.0221
10,0.12,64,672,2604.8,2681.6,1152,4147.2,3872,2521.6,1073.0667
21,0.8,64,723.2,2803.2,2752,1145.6,4230.4,3475.2,2521.6,1058.1333
20,0.23999998,64,697.6,2732.8,2713.6,1164.8,4185.6,3641.6,2522.6667,1060.9779
22,0.56,64,761.6,2726.4,2764.8,1113.6,4243.2,3526.4,2522.6667,1056.711
24,0.43999997,64,697.6,2732.8,2828.8,1203.2,4102.4,3571.2,2522.6667,1048.1777
24,0.52,64,633.6,2803.2,2771.2,1100.8,4249.6,3577.6,2522.6667,1103.6445
18,0.23999998,64,691.2,2828.8,2649.6,1120,4192,3660.8,2523.7332,1078.7556
23,0.32,64,691.2,2784,2713.6,1113.6,4083.2,3756.8,2523.7332,1080.889
16,0.12,64,716.8,2707.2,2707.2,1177.6,4019.2,3820.8,2524.8,1051.7333
17,0.12,64,761.6,2713.6,2688,1152,4000,3833.6,2524.8,1045.3334
19,0.16,64,716.8,2700.8,2758.4,1209.6,4064,3699.2,2524.8,1041.0667
17,0.16,64,704,2720,2732.8,1190.4,4076.8,3731.2,2525.8667,1052.4443
20,0.68,64,672,2745.6,2688,1164.8,4435.2,3449.6,2525.867,1071.6444
24,0.19999999,64,729.6,2784,2720,1164.8,4038.4,3718.4,2525.867,1052.4443
22,0.19999999,64,729.6,2720,2732.8,1113.6,4160,3705.6,2526.9333,1070.2223
23,0.96,64,710.4,2720,2764.8,1190.4,4332.8,3443.2,2526.9333,1051.0221
24,0.8,64,684.8,2732.8,2745.6,1132.8,4345.6,3520,2526.9333,1078.7555
23,0.76,64,678.4,2777.6,2816,1113.6,4281.6,3500.8,2528,1088
8,0.08,64,710.4,2604.8,2630.4,1177.6,4320,3731.2,2529.0667,1056.711
19,0.28,64,697.6,2752,2668.8,1177.6,4256,3628.8,2530.1333,1061.689
20,0.19999999,64,672,2758.4,2707.2,1132.8,4121.6,3788.8,2530.1333,1085.1556
4,0.04,64,819.2,2547.2,2496,1158.4,4268.8,3897.6,2531.2,1040
20,0.72,64,672,2816,2713.6,1139.2,4339.2,3507.2,2531.2,1083.7334
23,0.8,64,704,2764.8,2777.6,1203.2,4275.2,3462.4,2531.2002,1051.7333
24,0.56,64,672,2822.4,2764.8,1209.6,4192,3526.4,2531.2002,1060.2666
11,0.08,64,729.6,2668.8,2649.6,1132.8,4262.4,3750.4,2532.2666,1067.3778
14,1,64,716.8,2720,2726.4,1190.4,4627.2,3212.8,2532.2668,1052.4443
21,0.12,64,697.6,2764.8,2752,1132.8,4064,3782.4,2532.2666,1078.0446
22,0.12,64,716.8,2790.4,2764.8,1132.8,4070.4,3718.4,2532.2666,1071.6444
15,0.12,64,665.6,2726.4,2732.8,1113.6,4140.8,3820.8,2533.3333,1095.8223
20,0.96,64,716.8,2694.4,2764.8,1216,4403.2,3404.8,2533.3333,1044.6222
12,0.08,64,710.4,2643.2,2649.6,1216,4185.6,3801.6,2534.4001,1047.4667
15,0.96,64,691.2,2694.4,2771.2,1120,4633.6,3296,2534.4001,1085.8666
22,0.76,64,691.2,2803.2,2771.2,1152,4320,3468.8,2534.4,1075.2001
16,0.72,64,665.6,2745.6,2700.8,1177.6,4448,3475.2,2535.4666,1075.9111
18,1,64,691.2,2796.8,2803.2,1171.2,4364.8,3385.6,2535.4668,1069.5111
19,0.84,64,678.4,2726.4,2758.4,1158.4,4320,3571.2,2535.4666,1078.0444
22,0.8,64,729.6,2777.6,2784,1107.2,4256,3558.4,2535.4668,1078.0443
17,0.84,64,755.2,2771.2,2713.6,1228.8,4332.8,3424,2537.5999,1030.4
16,0.96,64,716.8,2643.2,2745.6,1164.8,4569.6,3392,2538.6667,1065.2445
23,0.88,64,704,2841.6,2777.6,1100.8,4332.8,3475.2,2538.6667,1090.8444
17,0.96,64,716.8,2739.2,2732.8,1164.8,4563.2,3321.6,2539.7334,1065.9556
18,0.08,64,723.2,2707.2,2720,1107.2,4204.8,3776,2539.7332,1083.0223
18,0.8,64,659.2,2764.8,2732.8,1113.6,4480,3488,2539.7334,1102.2223
14,0.16,64,697.6,2809.6,2816,1056,4192,3673.6,2540.8,1109.3334
20,0.8,64,697.6,2732.8,2720,1145.6,4505.6,3449.6,2541.8665,1080.1779
20,0.92,64,704,2720,2745.6,1222.4,4448,3411.2,2541.8667,1052.4445
21,0.72,64,716.8,2745.6,2681.6,1139.2,4448,3520,2541.8667,1075.9111
21,0.96,64,704,2707.2,2835.2,1132.8,4441.6,3430.4,2541.867,1082.311
14,0.12,64,736,2668.8,2745.6,1177.6,4179.2,3750.4,2542.9336,1057.4222
23,0.23999998,64,697.6,2713.6,2752,1241.6,4172.8,3686.4,2544,1049.6
23,0.84,64,704,2739.2,2809.6,1152,4377.6,3488,2545.0667,1078.0444
15,0.68,64,716.8,2732.8,2764.8,1190.4,4460.8,3411.2,2546.1333,1061.6888
19,0.19999999,64,723.2,2784,2771.2,1158.4,4057.6,3782.4,2546.1335,1070.2222
19,1,64,710.4,2758.4,2764.8,1190.4,4512,3347.2,2547.2,1064.5333
21,0.76,64,672,2809.6,2713.6,1132.8,4473.6,3481.6,2547.2,1096.5333
22,0.23999998,64,723.2,2784,2758.4,1139.2,4115.2,3763.2,2547.2,1077.3334
22,0.64,64,646.4,2816,2726.4,1190.4,4268.8,3635.2,2547.2,1085.8667
24,0.84,64,678.4,2764.8,2803.2,1164.8,4435.2,3436.8,2547.2,1083.7333
3,0.08,64,761.6,2464,2489.6,1094.4,4550.4,3929.6,2548.2666,1127.8221
17,0.08,64,716.8,2803.2,2649.6,1177.6,4185.6,3776,2551.4668,1069.5111
17,0.68,64,678.4,2758.4,2732.8,1177.6,4422.4,3545.6,2552.5332,1083.0223
21,0.88,64,665.6,2720,2777.6,1209.6,4499.2,3449.6,2553.5999,1077.3334
24,0.12,64,710.4,2854.4,2681.6,1113.6,4096,3865.6,2553.5999,1094.4
24,0.16,64,787.2,2739.2,2752,1209.6,4057.6,3776,2553.5999,1036.8002
24,1,64,684.8,2854.4,2816,1139.2,4294.4,3532.8,2553.6,1094.3999
8,0.04,64,704,2662.4,2662.4,1126.4,4224,3948.8,2554.6665,1092.9779
10,0.08,64,723.2,2796.8,2649.6,1171.2,4153.6,3833.6,2554.6667,1071.6445
24,0.68,64,691.2,2809.6,2835.2,1152,4288,3552,2554.6667,1088.711
23,0.92,64,716.8,2886.4,2816,1132.8,4345.6,3436.8,2555.7332,1087.289
16,0.16,64,640,2720,2784,1196.8,4288,3712,2556.8,1092.2666
17,1,64,704,2790.4,2848,1184,4396.8,3417.6,2556.7998,1075.2001
20,1,64,723.2,2790.4,2860.8,1216,4403.2,3353.6,2557.8665,1058.8446
14,0.08,64,742.4,2745.6,2732.8,1113.6,4134.4,3884.8,2558.9333,1087.289
18,0.96,64,716.8,2726.4,2764.8,1203.2,4512,3436.8,2560,1066.6666
19,0.08,64,697.6,2707.2,2707.2,1171.2,4262.4,3814.4,2560,1083.7333
20,0.88,64,716.8,2777.6,2828.8,1107.2,4550.4,3379.2,2560.0002,1098.6666
24,0.96,64,716.8,2764.8,2828.8,1145.6,4384,3520,2560,1085.8667
22,0.84,64,659.2,2790.4,2835.2,1177.6,4384,3520,2561.0667,1095.1112
24,0.35999998,64,710.4,2796.8,2790.4,1171.2,4217.6,3680,2561.0667,1080.1777
19,0.92,64,736,2745.6,2816,1171.2,4505.6,3398.4,2562.1335,1072.3555
3,0.04,64,800,2579.2,2489.6,1177.6,4473.6,3865.6,2564.2666,1075.2001
23,1,64,672,2784,2816,1126.4,4518.4,3468.8,2564.2666,1110.0444
24,0.08,64,710.4,2784,2784,1113.6,4012.8,4000,2567.4666,1103.6445
21,0.16,64,659.2,2694.4,2790.4,1139.2,4281.6,3846.4,2568.5334,1112.8888
13,0.08,64,710.4,2752,2643.2,1235.2,4115.2,3974.4,2571.7334,1065.9554
18,0.19999999,64,742.4,2835.2,2707.2,1152,4243.2,3750.4,2571.7334,1083.0222
22,0.88,64,704,2816,2835.2,1184,4454.4,3436.8,2571.7332,1085.1556
23,0.72,64,736,2803.2,2771.2,1203.2,4428.8,3488,2571.7332,1068.0889
7,0.04,64,729.6,2675.2,2611.2,1158.4,4153.6,4121.6,2574.9333,1087.289
18,0.12,64,768,2720,2720,1158.4,4204.8,3878.4,2574.9333,1074.4889
23,0.16,64,716.8,2816,2764.8,1152,4160,3840,2574.9333,1093.6888
23,0.12,64,716.8,2790.4,2784,1139.2,4185.6,3852.8,2578.1333,1100.0889
6,0.04,64,800,2630.4,2624,1126.4,4262.4,4038.4,2580.2666,1078.0444
24,0.92,64,774.4,2841.6,2848,1164.8,4345.6,3513.6,2581.3333,1074.4889
22,1,64,627.2,2816,2822.4,1171.2,4595.2,3462.4,2582.4001,1122.1333
22,0.16,64,742.4,2777.6,2739.2,1184,4134.4,3923.2,2583.4666,1080.1779
22,0.96,64,678.4,2777.6,2796.8,1126.4,4588.8,3539.2,2584.5334,1121.4221
20,0.08,64,716.8,2771.2,2752,1139.2,4198.4,3936,2585.5999,1105.0668
21,1,64,716.8,2873.6,2777.6,1158.4,4512,3475.2,2585.6,1098.6666
22,0.72,64,716.8,2790.4,2777.6,1158.4,4499.2,3571.2,2585.6,1098.6666
2,0.04,64,736,2585.6,2534.4,1158.4,4492.8,4032,2589.8665,1115.0221
15,0.08,64,736,2732.8,2681.6,1139.2,4230.4,4032,2592,1102.9333
22,0.92,64,716.8,2803.2,2707.2,1203.2,4601.6,3539.2,2595.2,1090.1333
16,0.08,64,748.8,2835.2,2668.8,1164.8,4320,3891.2,2604.8,1098.6666
23,0.08,64,723.2,2758.4,2809.6,1184,4108.8,4051.2,2605.8667,1101.5111
20,0.12,64,748.8,2803.2,2707.2,1152,4409.6,3827.2,2608.0002,1105.0665
10,0.04,64,697.6,2675.2,2700.8,1171.2,4288,4140.8,2612.2666,1118.5778
12,0.04,64,742.4,2668.8,2726.4,1152,4230.4,4160,2613.3333,1110.7555
11,0.04,64,691.2,2649.6,2720,1145.6,4307.2,4172.8,2614.4,1130.6667
5,0.04,64,806.4,2662.4,2649.6,1177.6,4505.6,3891.2,2615.4666,1082.3112
13,0.04,64,729.6,2752,2809.6,1145.6,4313.6,3968,2619.7334,1121.4222
22,0.08,64,748.8,2828.8,2803.2,1126.4,4294.4,4038.4,2640,1134.9332
19,0.04,64,736,2835.2,2796.8,1171.2,4307.2,4025.6,2645.3333,1127.8223
20,0.04,64,774.4,2822.4,2771.2,1088,4307.2,4108.8,2645.3333,1142.7555
9,0.04,64,774.4,2796.8,2739.2,1171.2,4256,4192,2654.9333,1121.4222
23,0.04,64,755.2,2784,2828.8,1126.4,4236.8,4198.4,2654.9333,1142.7555
21,0.08,64,736,2796.8,2752,1190.4,4320,4147.2,2657.0667,1129.2445
24,0.04,64,710.4,2732.8,2860.8,1126.4,4294.4,4224,2658.1333,1159.8223
1,0.04,64,716.8,2624,2393.6,1126.4,4646.4,4467.2,2662.4001,1262.9332
22,0.04,64,787.2,2848,2848,1120,4300.8,4121.6,2670.9333,1144.8888
15,0.04,64,755.2,2816,2828.8,1120,4384,4128,2672,1156.2667
14,0.04,64,736,2822.4,2809.6,1120,4454.4,4108.8,2675.2,1164.7999
17,0.04,64,812.8,2892.8,2777.6,1184,4236.8,4211.2,2685.8667,1124.9778
18,0.04,64,780.8,2937.6,2854.4,1177.6,4192,4249.6,2698.6667,1146.3112
21,0.04,64,691.2,2899.2,2886.4,1164.8,4352,4268.8,2710.4,1188.2667
16,0.04,64,774.4,2796.8,2848,1190.4,4332.8,4371.2,2718.9333,1157.6888
