h,p_best_rate,popsize,different_powers,discus,ellipsoid,rosenbrock,shifted_sphere,sphere,mean,mad
11,0.08,64,492.8,2099.2,2080,908.8,2617.6,2681.6,1813.3334,741.6889
15,0.08,64,460.8,2080,2092.8,908.8,2604.8,2732.8,1813.3334,752.35565
15,0.6,64,486.4,2182.4,2124.8,851.2,2611.2,2624,1813.3334,763.02216
24,0.48,64,505.6,2118.4,2054.4,748.8,2649.6,2803.2,1813.3334,790.75555
11,0.04,64,467.2,2092.8,2118.4,928,2521.6,2758.4,1814.4,744.5334
15,0.19999999,64,486.4,2080,2156.8,870.4,2566.4,2726.4,1814.4,757.3333
18,0.08,64,460.8,2150.4,2080,819.2,2579.2,2796.8,1814.4,782.9333
22,0.12,64,454.4,2086.4,2112,870.4,2604.8,2758.4,1814.4,768
7,0.92,64,512,2195.2,2131.2,934.4,2579.2,2540.8,1815.4667,728.1778
14,0.39999998,64,486.4,2182.4,2118.4,857.6,2598.4,2649.6,1815.4664,762.3112
14,0.52,64,512,2220.8,2080,806.4,2572.8,2700.8,1815.4667,770.8445
15,0.43999997,64,454.4,2182.4,2118.4,921.6,2560,2656,1815.4667,751.64435
17,0.16,64,460.8,2112,2131.2,819.2,2585.6,2784,1815.4668,783.64435
17,0.48,64,448,2163.2,2086.4,787.2,2662.4,2745.6,1815.4667,798.5777
23,0.12,64,448,2099.2,2092.8,838.4,2604.8,2809.6,1815.4668,781.51105
24,0.23999998,64,486.4,2156.8,2124.8,787.2,2604.8,2732.8,1815.4667,785.77783
9,1,64,460.8,2156.8,2080,883.2,2713.6,2604.8,1816.5333,763.0222
10,0.04,64,467.2,2144,2112,883.2,2553.6,2739.2,1816.5333,760.88885
10,0.76,64,492.8,2227.2,2150.4,921.6,2547.2,2560,1816.5333,739.5556
14,0.04,64,460.8,2099.2,2080,857.6,2611.2,2790.4,1816.5332,771.5555
5,0.88,64,499.2,2131.2,2137.6,947.2,2636.8,2553.6,1817.6,729.60004
10,0.39999998,64,454.4,2137.6,2188.8,896,2585.6,2643.2,1817.6001,761.5999
11,0.35999998,64,480,2137.6,2144,851.2,2604.8,2688,1817.6001,768
22,0.32,64,460.8,2144,2112,787.2,2611.2,2790.4,1817.6,795.73334
12,0.43999997,64,531.2,2188.8,2099.2,825.6,2560,2707.2,1818.6669,760.17773
12,0.68,64,499.2,2182.4,2092.8,806.4,2668.8,2662.4,1818.6666,777.24445
13,0.32,64,448,2182.4,2131.2,883.2,2624,2643.2,1818.6666,768.7111
16,0.08,64,441.6,2080,2054.4,934.4,2604.8,2796.8,1818.6666,753.7778
16,0.19999999,64,467.2,2156.8,2080,825.6,2592,2790.4,1818.6666,781.51117
16,0.52,64,473.6,2188.8,2144,819.2,2598.4,2688,1818.6666,781.51117
21,0.32,64,480,2112,2124.8,857.6,2598.4,2739.2,1818.6666,766.5778
22,0.43999997,64,441.6,2112,2124.8,812.8,2649.6,2771.2,1818.6666,794.3111
24,0.12,64,467.2,2124.8,2080,768,2694.4,2777.6,1818.6666,800.7112
7,0.68,64,512,2252.8,2099.2,960,2572.8,2521.6,1819.7334,722.48895
8,0.68,64,448,2201.6,2099.2,928,2630.4,2611.2,1819.7333,754.48895
9,0.04,64,518.4,2105.6,2156.8,864,2592,2681.6,1819.7334,752.3555
14,0.72,64,467.2,2208,2156.8,832,2566.4,2688,1819.7334,780.08887
16,0.64,64,422.4,2144,2208,761.6,2681.6,2700.8,1819.7333,818.48895
17,0.19999999,64,518.4,2131.2,2099.2,851.2,2598.4,2720,1819.7334,756.62213
18,0.64,64,435.2,2137.6,2163.2,832,2656,2694.4,1819.7334,790.75555
20,0.39999998,64,492.8,2182.4,2105.6,761.6,2604.8,2771.2,1819.7334,795.0222
21,0.23999998,64,473.6,2099.2,2182.4,889.6,2579.2,2694.4,1819.7334,758.75555
21,0.68,64,435.2,2182.4,2163.2,774.4,2694.4,2668.8,1819.7333,809.95557
14,0.16,64,480,2099.2,2169.6,876.8,2598.4,2700.8,1820.7999,761.60004
14,0.19999999,64,524.8,2099.2,2124.8,851.2,2540.8,2784,1820.7999,755.2
20,0.08,64,441.6,2105.6,2035.2,844.8,2592,2905.6,1820.8002,785.06665
21,0.28,64,422.4,2195.2,2124.8,864,2611.2,2707.2,1820.7999,785.06665
23,0.23999998,64,505.6,2131.2,2073.6,851.2,2636.8,2726.4,1820.8002,761.5999
24,0.28,64,422.4,2156.8,2144,832,2611.2,2758.4,1820.8002,795.7332
13,0.68,64,448,2131.2,2144,857.6,2675.2,2675.2,1821.8667,779.37775
17,0.39999998,64,492.8,2156.8,2112,857.6,2592,2720,1821.8667,764.4444
22,0.08,64,435.2,2080,2144,864,2604.8,2803.2,1821.8667,781.51105
6,0.04,64,473.6,2112,2105.6,972.8,2560,2713.6,1822.9332,733.1557
12,0.6,64,492.8,2169.6,2137.6,864,2694.4,2579.2,1822.9335,763.0222
15,0.35999998,64,473.6,2188.8,2118.4,864,2592,2700.8,1822.9332,769.4223
21,0.64,64,460.8,2176,2118.4,787.2,2630.4,2764.8,1822.9335,799.2888
22,0.56,64,460.8,2169.6,2124.8,838.4,2598.4,2745.6,1822.9332,782.22235
4,0.04,64,550.4,1996.8,2060.8,1062.4,2579.2,2694.4,1824,678.39996
5,1,64,550.4,2182.4,2118.4,947.2,2572.8,2572.8,1824,716.8
9,0.68,64,473.6,2169.6,2099.2,940.8,2617.6,2643.2,1824.0001,744.53326
9,0.88,64,441.6,2188.8,2131.2,864,2643.2,2675.2,1824,780.8
11,0.64,64,460.8,2246.4,2144,902.4,2566.4,2624,1824,761.5999
12,0.35999998,64,473.6,2246.4,2112,844.8,2604.8,2662.4,1824,776.53326
16,0.39999998,64,480,2176,2080,851.2,2636.8,2720,1824,772.26666
18,0.12,64,454.4,2144,2124.8,870.4,2636.8,2713.6,1824,774.4001
19,0.08,64,460.8,2124.8,2112,851.2,2598.4,2796.8,1824,778.6667
21,0.19999999,64,460.8,2195.2,2060.8,806.4,2598.4,2822.4,1824,793.5999
12,0.48,64,480,2188.8,2124.8,844.8,2624,2688,1825.0668,775.1111
16,0.28,64,473.6,2124.8,2131.2,896,2636.8,2688,1825.0668,760.17773
17,0.64,64,435.2,2169.6,2176,864,2649.6,2656,1825.0668,783.64435
19,0.16,64,441.6,2073.6,2144,787.2,2707.2,2796.8,1825.0668,807.1111
19,0.32,64,499.2,2169.6,2169.6,832,2572.8,2707.2,1825.0668,772.9778
19,0.68,64,454.4,2233.6,2188.8,800,2604.8,2668.8,1825.0665,798.5778
13,0.6,64,460.8,2252.8,2105.6,806.4,2656,2675.2,1826.1333,795.0223
15,0.76,64,448,2131.2,2188.8,851.2,2707.2,2630.4,1826.1334,784.3555
19,0.35999998,64,505.6,2080,2105.6,844.8,2636.8,2784,1826.1333,767.2889
15,0.39999998,64,467.2,2188.8,2150.4,851.2,2560,2745.6,1827.1998,778.66675
11,0.8,64,473.6,2150.4,2188.8,851.2,2630.4,2675.2,1828.2667,777.2444
14,0.12,64,499.2,2144,2137.6,921.6,2611.2,2656,1828.2666,745.24445
16,0.72,64,441.6,2201.6,2131.2,812.8,2713.6,2668.8,1828.2667,800.7111
18,0.56,64,448,2150.4,2150.4,800,2694.4,2726.4,1828.2666,802.8444
20,0.16,64,435.2,2112,2163.2,851.2,2636.8,2771.2,1828.2667,790.0444
20,0.35999998,64,473.6,2118.4,2169.6,857.6,2553.6,2796.8,1828.2667,775.1111
23,0.32,64,473.6,2176,2112,793.6,2585.6,2828.8,1828.2667,796.4444
24,0.35999998,64,467.2,2124.8,2131.2,832,2585.6,2828.8,1828.2667,785.7778
13,0.8,64,499.2,2099.2,2163.2,851.2,2688,2675.2,1829.3334,769.4222
14,0.56,64,422.4,2137.6,2150.4,908.8,2720,2636.8,1829.3331,775.82227
17,0.04,64,486.4,2054.4,2137.6,864,2560,2873.6,1829.3334,769.4222
17,0.35999998,64,454.4,2176,2137.6,902.4,2528,2777.6,1829.3334,767.2889
19,0.04,64,467.2,2060.8,2131.2,876.8,2598.4,2841.6,1829.3334,771.5555
21,0.04,64,480,2124.8,2124.8,832,2617.6,2796.8,1829.3334,782.2222
8,0.04,64,531.2,2086.4,2105.6,883.2,2624,2752,1830.4,748.8
12,0.88,64,428.8,2163.2,2214.4,819.2,2675.2,2681.6,1830.4,804.26666
22,0.19999999,64,486.4,2118.4,2156.8,819.2,2624,2777.6,1830.4,785.06665
24,0.39999998,64,492.8,2150.4,2169.6,780.8,2617.6,2771.2,1830.3999,795.7334
7,1,64,537.6,2246.4,2086.4,889.6,2668.8,2560,1831.4667,745.2444
12,0.12,64,460.8,2156.8,2118.4,908.8,2611.2,2732.8,1831.4667,764.4445
12,0.56,64,428.8,2208,2176,902.4,2656,2617.6,1831.4664,777.24457
16,0.35999998,64,505.6,2201.6,2086.4,812.8,2675.2,2707.2,1831.4667,781.51117
17,0.56,64,454.4,2208,2150.4,812.8,2662.4,2700.8,1831.4667,798.5778
19,0.12,64,473.6,2144,2054.4,819.2,2617.6,2880,1831.4668,790.04443
22,0.04,64,499.2,2144,2099.2,832,2611.2,2803.2,1831.4667,777.24445
24,0.04,64,480,2118.4,2112,768,2611.2,2899.2,1831.4667,804.9778
10,0.84,64,499.2,2150.4,2195.2,864,2688,2598.4,1832.5332,767.2889
13,0.19999999,64,492.8,2150.4,2182.4,864,2585.6,2720,1832.5332,769.4222
14,0.76,64,448,2240,2176,806.4,2649.6,2675.2,1832.5333,803.5556
17,0.6,64,454.4,2208,2137.6,819.2,2656,2720,1832.5333,797.1556
18,0.28,64,492.8,2195.2,2124.8,876.8,2592,2713.6,1832.5332,765.1556
19,0.19999999,64,492.8,2118.4,2118.4,864,2598.4,2803.2,1832.5332,769.4222
8,0.76,64,492.8,2214.4,2124.8,953.6,2688,2528,1833.6,740.26666
11,0.88,64,448,2195.2,2118.4,844.8,2726.4,2668.8,1833.5997,791.46674
20,0.76,64,448,2156.8,2112,864,2726.4,2694.4,1833.6,785.06665
7,0.76,64,505.6,2150.4,2156.8,972.8,2630.4,2592,1834.6666,730.3111
8,1,64,486.4,2201.6,2163.2,889.6,2700.8,2566.4,1834.6666,764.4445
9,0.96,64,473.6,2201.6,2112,870.4,2675.2,2675.2,1834.6666,775.1111
11,0.96,64,486.4,2150.4,2169.6,864,2675.2,2662.4,1834.6666,772.9778
12,0.64,64,441.6,2176,2182.4,870.4,2668.8,2668.8,1834.6666,785.7778
14,0.88,64,448,2156.8,2137.6,851.2,2752,2662.4,1834.6666,790.0445
16,0.12,64,512,2144,2144,832,2592,2784,1834.6666,775.11115
16,0.56,64,448,2182.4,2220.8,870.4,2553.6,2732.8,1834.6666,783.6445
19,0.56,64,409.6,2176,2163.2,844.8,2617.6,2796.8,1834.6665,804.97784
12,0.84,64,499.2,2208,2182.4,889.6,2611.2,2624,1835.7333,760.88885
15,0.56,64,416,2176,2195.2,921.6,2668.8,2636.8,1835.7334,777.95557
15,0.72,64,460.8,2233.6,2150.4,851.2,2624,2694.4,1835.7334,786.48883
17,0.76,64,454.4,2182.4,2163.2,812.8,2656,2745.6,1835.7334,801.4222
18,0.35999998,64,505.6,2163.2,2118.4,857.6,2598.4,2771.2,1835.7334,769.4222
20,0.64,64,448,2144,2131.2,908.8,2668.8,2713.6,1835.7334,771.5555
6,1,64,473.6,2182.4,2188.8,979.2,2598.4,2598.4,1836.8002,740.26654
9,0.92,64,460.8,2182.4,2169.6,902.4,2656,2649.6,1836.7998,770.13336
10,0.8,64,480,2144,2220.8,889.6,2636.8,2649.6,1836.8002,768
21,0.76,64,454.4,2227.2,2086.4,768,2675.2,2809.6,1836.8002,817.0666
23,0.39999998,64,499.2,2092.8,2214.4,761.6,2656,2796.8,1836.7999,804.26666
8,0.96,64,499.2,2169.6,2182.4,889.6,2700.8,2585.6,1837.8668,762.3111
11,0.84,64,448,2182.4,2176,928,2713.6,2579.2,1837.8667,766.5778
14,0.84,64,428.8,2137.6,2195.2,889.6,2713.6,2662.4,1837.8668,785.7778
18,0.04,64,486.4,2131.2,2105.6,857.6,2598.4,2848,1837.8667,777.24445
19,0.6,64,480,2195.2,2048,825.6,2777.6,2700.8,1837.8667,790.04443
10,0.6,64,499.2,2214.4,2195.2,883.2,2643.2,2598.4,1838.9332,765.1555
10,0.88,64,435.2,2220.8,2163.2,883.2,2681.6,2649.6,1838.9332,786.48895
11,0.76,64,492.8,2144,2156.8,908.8,2707.2,2624,1838.9332,758.7556
12,0.76,64,480,2214.4,2112,844.8,2688,2694.4,1838.9332,784.3555
14,0.68,64,454.4,2227.2,2182.4,825.6,2617.6,2726.4,1838.9332,799.2889
15,0.64,64,422.4,2220.8,2156.8,896,2592,2745.6,1838.9332,786.489
15,0.68,64,473.6,2201.6,2182.4,851.2,2611.2,2713.6,1838.9332,784.35565
20,0.19999999,64,512,2131.2,2144,870.4,2566.4,2809.6,1838.9332,765.1556
20,0.32,64,512,2227.2,2080,934.4,2547.2,2732.8,1838.9332,743.8222
22,0.39999998,64,480,2176,2131.2,819.2,2668.8,2758.4,1838.9332,792.8889
23,0.04,64,473.6,2201.6,2137.6,806.4,2572.8,2841.6,1838.9332,799.289
23,0.56,64,441.6,2233.6,2188.8,774.4,2636.8,2758.4,1838.9332,820.6223
13,0.84,64,428.8,2233.6,2118.4,902.4,2720,2636.8,1839.9999,782.9334
11,0.92,64,505.6,2208,2150.4,864,2720,2592,1840,770.1333
13,0.64,64,428.8,2214.4,2112,928,2675.2,2681.6,1840,774.39996
18,0.76,64,435.2,2118.4,2169.6,819.2,2720,2777.6,1840,808.5334
21,0.6,64,467.2,2220.8,2144,793.6,2707.2,2707.2,1840,806.39996
23,0.43999997,64,467.2,2195.2,2169.6,793.6,2604.8,2809.6,1840,806.4001
24,0.16,64,428.8,2156.8,2163.2,832,2643.2,2816,1840,806.39996
24,0.32,64,499.2,2176,2124.8,806.4,2649.6,2784,1840,791.46674
24,0.68,64,435.2,2144,2227.2,787.2,2662.4,2784,1840,819.2
19,0.64,64,441.6,2208,2156.8,864,2624,2752,1841.0668,792.17773
14,0.08,64,486.4,2169.6,2080,883.2,2649.6,2784,1842.1334,771.5556
16,0.6,64,492.8,2169.6,2150.4,812.8,2675.2,2752,1842.1333,792.88885
17,0.84,64,422.4,2163.2,2118.4,870.4,2726.4,2752,1842.1333,797.1555
21,0.43999997,64,454.4,2278.4,2163.2,774.4,2617.6,2764.8,1842.1333,818.48895
10,0.92,64,454.4,2233.6,2291.2,934.4,2617.6,2528,1843.2001,765.86664
20,0.72,64,486.4,2252.8,2067.2,857.6,2700.8,2694.4,1843.1998,780.80005
22,0.35999998,64,486.4,2214.4,2227.2,844.8,2528,2758.4,1843.1998,785.0667
6,0.92,64,544,2156.8,2163.2,966.4,2688,2547.2,1844.2667,726.04443
12,0.52,64,505.6,2240,2188.8,870.4,2560,2700.8,1844.2667,770.8444
14,0.64,64,454.4,2278.4,2137.6,793.6,2630.4,2771.2,1844.2667,813.51105
18,0.52,64,473.6,2220.8,2169.6,864,2624,2713.6,1844.2666,783.64453
20,0.68,64,460.8,2169.6,2144,870.4,2656,2764.8,1844.2667,785.7778
24,0.64,64,460.8,2201.6,2169.6,844.8,2694.4,2694.4,1844.2666,794.3111
17,0.68,64,467.2,2233.6,2131.2,832,2662.4,2745.6,1845.3334,797.1555
16,0.8,64,499.2,2137.6,2220.8,787.2,2764.8,2668.8,1846.4,802.1333
16,0.84,64,448,2240,2195.2,812.8,2700.8,2681.6,1846.4,810.6667
10,0.96,64,505.6,2233.6,2195.2,825.6,2675.2,2649.6,1847.4668,787.91113
21,0.52,64,518.4,2208,2086.4,838.4,2598.4,2835.2,1847.4667,779.37775
23,0.76,64,448,2150.4,2176,825.6,2732.8,2752,1847.4667,807.1111
24,0.72,64,448,2054.4,2169.6,883.2,2713.6,2816,1847.4668,787.91113
12,0.72,64,531.2,2259.2,2099.2,940.8,2643.2,2624,1849.6,742.39996
13,0.88,64,454.4,2214.4,2182.4,819.2,2764.8,2662.4,1849.6,808.53326
13,0.96,64,460.8,2220.8,2137.6,889.6,2720,2668.8,1849.6001,782.9333
19,0.48,64,492.8,2201.6,2163.2,864,2630.4,2745.6,1849.6,780.8
20,0.48,64,518.4,2220.8,2137.6,825.6,2649.6,2745.6,1849.6,785.0667
20,0.84,64,416,2144,2220.8,844.8,2732.8,2739.2,1849.6,812.80005
23,0.6,64,467.2,2195.2,2118.4,851.2,2726.4,2739.2,1849.6001,793.5999
24,0.76,64,441.6,2201.6,2150.4,838.4,2745.6,2720,1849.6,806.39996
17,0.52,64,467.2,2214.4,2220.8,806.4,2617.6,2777.6,1850.6666,809.24445
18,0.6,64,441.6,2272,2163.2,864,2688,2675.2,1850.6666,798.5778
19,0.76,64,435.2,2201.6,2144,851.2,2739.2,2732.8,1850.6666,804.9778
22,0.68,64,454.4,2214.4,2150.4,812.8,2688,2784,1850.6666,811.37775
23,0.35999998,64,480,2208,2220.8,800,2604.8,2790.4,1850.6666,807.1111
24,0.08,64,422.4,2118.4,2124.8,857.6,2688,2892.8,1850.6665,807.11115
24,0.52,64,531.2,2208,2092.8,819.2,2662.4,2790.4,1850.6666,783.6445
15,0.84,64,448,2188.8,2188.8,838.4,2752,2700.8,1852.7999,806.4001
16,0.68,64,435.2,2227.2,2182.4,832,2688,2752,1852.7999,812.80005
21,0.84,64,403.2,2188.8,2099.2,870.4,2828.8,2726.4,1852.8002,810.66656
24,0.56,64,448,2208,2124.8,857.6,2681.6,2796.8,1852.7999,800.00006
12,0.8,64,480,2208,2208,889.6,2630.4,2707.2,1853.8667,779.37775
15,0.8,64,518.4,2182.4,2208,857.6,2668.8,2688,1853.8667,777.24445
18,0.92,64,467.2,2176,2227.2,864,2707.2,2681.6,1853.8666,792.1778
19,0.52,64,473.6,2182.4,2195.2,908.8,2662.4,2700.8,1853.8667,775.1111
22,0.84,64,409.6,2188.8,2201.6,851.2,2732.8,2745.6,1854.9332,816.35565
13,0.52,64,505.6,2208,2208,908.8,2624,2681.6,1856,765.8667
19,0.88,64,441.6,2169.6,2220.8,768,2790.4,2745.6,1856,834.13336
20,0.56,64,441.6,2163.2,2131.2,876.8,2688,2835.2,1856,797.8667
16,0.04,64,473.6,2112,2227.2,870.4,2617.6,2841.6,1857.0668,790.04443
17,0.8,64,480,2092.8,2233.6,857.6,2700.8,2777.6,1857.0668,792.1778
12,0.96,64,480,2284.8,2137.6,908.8,2739.2,2598.4,1858.1334,775.8222
13,0.92,64,505.6,2188.8,2176,851.2,2784,2649.6,1859.2002,787.19995
20,0.6,64,467.2,2220.8,2105.6,832,2764.8,2771.2,1860.2667,807.1111
23,0.68,64,441.6,2201.6,2208,825.6,2668.8,2816,1860.2667,817.77783
18,0.72,64,454.4,2201.6,2124.8,915.2,2681.6,2790.4,1861.3334,784.3555
22,0.64,64,473.6,2208,2176,812.8,2681.6,2816,1861.3334,812.08887
12,0.92,64,518.4,2195.2,2201.6,902.4,2726.4,2630.4,1862.4,768
13,0.76,64,480,2195.2,2169.6,928,2732.8,2668.8,1862.3999,772.2668
10,1,64,467.2,2182.4,2156.8,966.4,2816,2592,1863.4667,764.4444
18,0.84,64,428.8,2188.8,2252.8,857.6,2707.2,2745.6,1863.4668,813.51105
11,1,64,448,2265.6,2195.2,889.6,2732.8,2656,1864.5333,797.1556
19,0.72,64,473.6,2246.4,2208,774.4,2713.6,2771.2,1864.5333,827.0222
20,0.52,64,531.2,2220.8,2208,800,2694.4,2732.8,1864.5333,799.2889
15,0.52,64,492.8,2233.6,2163.2,870.4,2681.6,2752,1865.6,789.3333
22,0.48,64,518.4,2246.4,2156.8,806.4,2681.6,2784,1865.6,802.1333
11,0.72,64,537.6,2233.6,2182.4,908.8,2630.4,2707.2,1866.6666,762.3111
16,0.76,64,473.6,2227.2,2188.8,896,2688,2726.4,1866.6666,787.91113
21,0.88,64,422.4,2137.6,2201.6,851.2,2771.2,2816,1866.6666,819.91113
12,1,64,512,2201.6,2208,857.6,2726.4,2700.8,1867.7333,788.62225
16,1,64,486.4,2182.4,2169.6,793.6,2784,2790.4,1867.7334,818.48883
19,0.84,64,409.6,2214.4,2195.2,876.8,2764.8,2745.6,1867.7334,816.3555
20,0.92,64,486.4,2182.4,2150.4,870.4,2739.2,2777.6,1867.7334,792.88885
16,0.92,64,544,2150.4,2150.4,889.6,2790.4,2688,1868.7999,768
17,0.88,64,454.4,2169.6,2131.2,908.8,2771.2,2777.6,1868.8002,791.4666
18,0.68,64,435.2,2176,2220.8,876.8,2694.4,2809.6,1868.7998,808.5334
21,0.56,64,467.2,2214.4,2182.4,825.6,2720,2809.6,1869.8666,815.6445
23,0.72,64,448,2220.8,2240,857.6,2643.2,2809.6,1869.8666,811.37787
23,0.92,64,480,2201.6,2233.6,819.2,2758.4,2726.4,1869.8668,813.51105
22,0.72,64,454.4,2182.4,2150.4,889.6,2771.2,2777.6,1870.9332,799.2889
22,0.76,64,441.6,2284.8,2150.4,806.4,2784,2758.4,1870.9332,831.2889
14,0.92,64,518.4,2182.4,2208,928,2707.2,2688,1872,765.8667
22,0.52,64,537.6,2182.4,2195.2,857.6,2694.4,2764.8,1872,782.9333
23,0.64,64,454.4,2240,2220.8,838.4,2764.8,2713.6,1872,817.0667
10,0.72,64,499.2,2278.4,2195.2,915.2,2732.8,2617.6,1873.0668,777.2444
18,0.88,64,454.4,2272,2195.2,889.6,2681.6,2745.6,1873.0668,800.7111
21,0.48,64,544,2150.4,2252.8,876.8,2688,2732.8,1874.1333,775.82227
22,0.6,64,454.4,2182.4,2195.2,838.4,2752,2822.4,1874.1334,818.48883
24,0.6,64,454.4,2246.4,2188.8,876.8,2726.4,2752,1874.1332,805.6889
22,0.88,64,396.8,2272,2112,844.8,2784,2854.4,1877.3334,837.6889
23,0.52,64,518.4,2208,2169.6,876.8,2707.2,2784,1877.3334,786.48883
20,0.8,64,512,2182.4,2214.4,851.2,2726.4,2784,1878.4,797.86664
21,0.72,64,460.8,2220.8,2208,896,2681.6,2803.2,1878.4,800
21,0.96,64,467.2,2240,2176,838.4,2803.2,2745.6,1878.4,817.06665
22,0.96,64,492.8,2272,2188.8,806.4,2758.4,2752,1878.4,819.2
20,1,64,473.6,2176,2163.2,825.6,2822.4,2816,1879.4667,819.9111
23,0.84,64,473.6,2220.8,2227.2,928,2713.6,2713.6,1879.4668,785.7778
23,0.88,64,428.8,2227.2,2182.4,806.4,2841.6,2790.4,1879.4668,841.2444
17,0.72,64,486.4,2233.6,2201.6,844.8,2758.4,2758.4,1880.5332,809.95557
20,0.88,64,435.2,2176,2201.6,883.2,2822.4,2764.8,1880.5333,814.22217
18,0.8,64,537.6,2176,2227.2,864,2771.2,2713.6,1881.6,787.2
14,0.96,64,492.8,2278.4,2099.2,915.2,2828.8,2681.6,1882.6666,785.77783
19,1,64,473.6,2201.6,2208,851.2,2739.2,2835.2,1884.8002,814.9333
14,0.8,64,499.2,2208,2259.2,902.4,2752,2694.4,1885.8666,790.04443
20,0.96,64,480,2201.6,2182.4,921.6,2790.4,2739.2,1885.8667,790.04443
24,0.96,64,480,2227.2,2163.2,819.2,2790.4,2835.2,1885.8667,824.17773
24,0.8,64,518.4,2246.4,2182.4,800,2745.6,2828.8,1886.9332,818.48895
24,0.88,64,428.8,2233.6,2220.8,844.8,2796.8,2796.8,1886.9332,833.4223
15,0.88,64,492.8,2176,2272,825.6,2784,2777.6,1888,819.2
15,0.92,64,518.4,2259.2,2252.8,780.8,2732.8,2784,1888,825.60004
19,0.8,64,518.4,2284.8,2227.2,857.6,2668.8,2771.2,1888.0001,799.99994
16,0.88,64,480,2233.6,2176,857.6,2796.8,2796.8,1890.1333,814.2222
22,0.92,64,492.8,2208,2201.6,832,2841.6,2764.8,1890.1333,818.48895
17,1,64,480,2246.4,2233.6,838.4,2771.2,2777.6,1891.1998,821.33344
21,0.8,64,486.4,2233.6,2240,908.8,2732.8,2745.6,1891.1998,795.73346
17,0.92,64,505.6,2169.6,2265.6,902.4,2752,2758.4,1892.2666,792.1778
13,1,64,473.6,2163.2,2259.2,902.4,2777.6,2784,1893.3334,803.5555
22,0.8,64,512,2227.2,2227.2,838.4,2732.8,2822.4,1893.3334,812.0888
19,0.96,64,467.2,2233.6,2233.6,896,2771.2,2771.2,1895.4668,809.24445
18,0.96,64,486.4,2208,2188.8,870.4,2803.2,2822.4,1896.5332,812.08887
18,1,64,518.4,2284.8,2169.6,774.4,2816,2816,1896.5333,833.4223
24,0.92,64,473.6,2176,2240,851.2,2822.4,2822.4,1897.6,823.4666
19,0.92,64,512,2227.2,2233.6,915.2,2707.2,2796.8,1898.6666,790.04443
24,0.84,64,505.6,2240,2201.6,896,2777.6,2771.2,1898.6669,798.5777
21,0.92,64,486.4,2182.4,2233.6,896,2796.8,2803.2,1899.7334,805.6889
21,1,64,460.8,2304,2188.8,793.6,2912,2739.2,1899.7334,848.35547
23,0.96,64,473.6,2195.2,2252.8,902.4,2790.4,2784,1899.7334,807.8222
14,1,64,512,2259.2,2169.6,921.6,2854.4,2688,1900.7999,789.33344
22,1,64,448,2246.4,2195.2,787.2,2867.2,2860.8,1900.7999,855.4666
17,0.96,64,499.2,2240,2188.8,921.6,2816,2745.6,1901.8666,794.3111
23,0.8,64,499.2,2220.8,2195.2,896,2771.2,2835.2,1902.9335,803.5555
15,1,64,499.2,2227.2,2323.2,832,2822.4,2732.8,1906.1333,827.0223
23,1,64,422.4,2233.6,2227.2,832,2854.4,2873.6,1907.1998,853.33344
15,0.96,64,454.4,2252.8,2233.6,915.2,2809.6,2822.4,1914.6666,819.91113
16,0.96,64,473.6,2252.8,2233.6,921.6,2873.6,2764.8,1920,814.9334
24,1,64,435.2,2272,2297.6,819.2,2886.4,2873.6,1930.6666,868.9778
