cr,f,popsize,different_powers,discus,ellipsoid,rosenbrock,shifted_sphere,sphere,mean,mad
0.39999998,0.52,64,2073.6,6419.2,6572.8,4096,13420.8,17235.2,8302.934,4683.3774
0.04,0.56,64,2611.2,8576,8569.6,3948.8,12256,14406.4,8394.667,3409.7776
0.16,0.6,64,2048,7244.8,7116.8,4294.4,13446.4,16384,8422.399,4328.533
0.28,0.56,64,2131.2,6707.2,6771.2,4518.4,13523.2,17804.8,8576,4725.3335
0.44,0.52,64,2035.2,6604.8,6617.6,4646.4,13772.8,18560,8706.134,4973.511
0.79999995,0.52,64,2329.6,7929.6,8294.4,4371.2,12896,16505.6,8721.066,3986.4885
0.08,0.64,64,2201.6,8300.8,8096,4524.8,13516.8,16160,8800,4025.6003
0.04,0.6,64,2592,8838.4,8710.4,4396.8,13100.8,15283.2,8820.267,3587.2
0.19999999,0.6,64,2073.6,7372.8,7206.4,4550.4,14022.4,17996.8,8870.4,4759.467
0.12,0.64,64,2214.4,7820.8,7814.4,4416,14009.6,17516.8,8965.333,4531.9116
0.96,0.6,64,2451.2,8691.2,9203.2,4192,14598.4,15180.8,9052.8,3941.3333
0.32,0.56,64,1945.6,7155.2,6809.6,4870.4,14707.2,19257.6,9124.267,5238.7554
0.04,0.64,64,2745.6,9260.8,9196.8,4550.4,13657.6,16185.6,9266.133,3770.3108
0.48,0.52,64,2169.6,6976,6956.8,4729.6,15059.2,20281.6,9362.133,5538.8438
0.88,0.56,64,2694.4,9203.2,9318.4,4678.4,13216,17248,9393.066,3892.622
0.24,0.6,64,2278.4,7520,7481.6,4902.4,15033.6,19539.2,9459.2,5218.1333
0.08,0.68,64,2540.8,8563.2,8460.8,4480,15091.2,18028.8,9527.467,4688.356
0.76,0.52,64,2464,8390.4,8096,4691.2,14982.4,19289.6,9652.267,4989.156
0.16,0.64,64,2348.8,8115.2,7609.6,5203.2,15622.4,19308.8,9701.334,5176.178
0.52,0.52,64,2368,6835.2,7219.2,4928,15577.6,21728,9776,5917.8667
0.35999998,0.56,64,2227.2,7244.8,7238.4,5081.6,15936,21043.2,9795.2,5796.267
0.04,0.68,64,2848,9708.8,9939.2,4652.8,14700.8,17523.2,9895.467,4158.933
0.12,0.68,64,2348.8,8358.4,8422.4,5145.6,15968,19795.2,10006.4,5250.1333
0.56,0.52,64,2790.4,7411.2,7308.8,5318.4,16121.6,21932.8,10147.2,5920.0005
0.71999997,0.52,64,2342.4,8531.2,8140.8,4793.6,15411.2,21676.8,10149.333,5596.445
0.04,0.72,64,2886.4,10041.6,9772.8,4595.2,15481.6,18240,10169.601,4460.8003
0.28,0.6,64,2540.8,7603.2,7776,4928,16806.4,21632,10214.399,6003.1997
0.19999999,0.64,64,2329.6,8313.6,7955.2,4876.8,16390.4,21427.2,10215.467,5795.556
0,0.08,64,4083.2,12838.4,12198.4,5888,12448,13945.6,10233.601,3498.6667
0,0.04,64,4294.4,12704,12345.6,5817.6,12339.2,14035.2,10256,3466.6667
0,0.12,64,3987.2,13081.6,12307.2,5728,12633.6,13996.8,10289.067,3620.9775
0.59999996,0.52,64,2508.8,7840,7795.2,4870.4,16281.6,22451.2,10291.2,6050.1333
0.08,0.72,64,2470.4,9062.4,9017.6,4960,16492.8,20217.6,10370.134,5323.3774
0.39999998,0.56,64,2412.8,7500.8,7820.8,5158.4,17049.6,22496,10406.399,6244.267
0,0.16,64,4102.4,13337.6,12198.4,5849.6,12729.6,14438.4,10442.667,3644.4446
0.64,0.52,64,2662.4,8236.8,7936,5139.2,16230.4,22745.6,10491.733,5997.5117
0.91999996,0.6,64,3180.8,10176,10726.4,5299.2,15168,18457.6,10501.333,4282.6665
0.84,0.56,64,2547.2,9881.6,10227.2,5267.2,15532.8,19584,10506.667,4701.156
0.68,0.52,64,2630.4,7942.4,8288,5081.6,17120,22777.6,10640,6205.8667
0,0.19999999,64,4102.4,13638.4,12684.8,5996.8,12812.8,14835.2,10678.4,3752.5332
0.16,0.68,64,2566.4,8454.4,8422.4,5056,17318.4,22304,10686.934,6082.844
0,0.23999998,64,4313.6,13875.2,12928,6124.8,13024,14931.2,10866.134,3764.622
0.04,0.76,64,3276.8,10483.2,10182.4,5132.8,16345.6,19955.2,10895.999,4836.266
0.12,0.72,64,2560,9113.6,8857.6,5100.8,18432,22470.4,11089.066,6241.422
0,0.28,64,4499.2,14240,13452.8,6246.4,13254.4,15180.8,11145.599,3848.5334
0.32,0.6,64,2508.8,7968,8166.4,5280,18310.4,24697.6,11155.2,6899.1997
0.24,0.64,64,2553.6,8390.4,8531.2,5350.4,18272,23840,11156.267,6599.8223
0.08,0.76,64,2931.2,9452.8,9632,5120,17702.4,22150.4,11164.8,5841.067
0.44,0.56,64,2758.4,7827.2,7769.6,5632,18336,24960,11213.867,6956.0884
0,0.32,64,4588.8,14528,13536,6374.4,13376,15372.8,11296,3876.2668
0,0.35999998,64,4678.4,14598.4,13824,6380.8,13632,15552,11444.267,3943.1113
0.04,0.8,64,3148.8,10854.4,10803.2,5120,17900.8,21388.8,11536,5405.8667
0,0.39999998,64,4678.4,14688,14534.4,6355.2,13875.2,16377.6,11751.466,4156.445
0.19999999,0.68,64,2700.8,8902.4,8915.2,5939.2,19200,25491.2,11858.133,6991.644
0.96,0.64,64,3846.4,12051.2,11827.2,5248,18163.2,20147.2,11880.534,4906.6665
0.79999995,0.56,64,2790.4,10438.4,10233.6,6105.6,17984,23763.2,11885.867,5991.8223
0,0.43999997,64,4851.2,14944,14841.6,6425.6,14252.8,16608,11987.2,4232.533
0.04,0.84,64,3078.4,11225.6,11436.8,5484.8,18636.8,22425.6,12048,5655.467
0.16,0.72,64,2732.8,9254.4,9177.6,5689.6,19795.2,25657.6,12051.2,7116.7993
0.48,0.56,64,2316.8,8243.2,8294.4,6099.2,20025.6,27404.8,12064,7767.4663
0.08,0.8,64,2969.6,10054.4,10240,5612.8,19641.6,24249.6,12128,6545.0664
0,0.48,64,4812.8,15372.8,15308.8,6336,14764.8,16985.6,12263.466,4459.3784
0.35999998,0.6,64,2566.4,8556.8,8620.8,6169.6,20576,27276.8,12294.401,7754.6675
0.28,0.64,64,2905.6,8736,8908.8,6464,20563.2,27347.2,12487.466,7645.155
0.12,0.76,64,2924.8,10086.4,9702.4,6080,20467.2,25708.8,12494.934,7062.0444
0,0.52,64,5139.2,15462.4,15526.4,6790.4,14835.2,17446.4,12533.333,4379.023
0,0.56,64,5107.2,15680,15859.2,6777.6,15584,17536,12757.333,4543.289
0.88,0.6,64,3558.4,12268.8,12326.4,6195.2,17971.2,24748.8,12844.8,5676.7993
0.04,0.88,64,3347.2,12179.2,12051.2,5318.4,20320,23968,12864,6186.6665
0.52,0.56,64,2662.4,8544,8633.6,6630.4,21472,29824,12961.066,8457.955
0,0.6,64,5120,16320,16377.6,6848,15731.2,17676.8,13012.267,4685.511
0.76,0.56,64,3072,10982.4,10662.4,6547.2,20019.2,27257.6,13090.133,7032.1772
0.08,0.84,64,3052.8,10988.8,10643.2,5984,21484.8,26886.4,13173.333,7341.511
0.39999998,0.6,64,2816,8966.4,9190.4,6547.2,21958.4,30016,13249.066,8492.089
0.24,0.68,64,2668.8,9491.2,9363.2,6592,22592,29196.8,13317.333,8384.712
0,0.64,64,5120,16556.8,16249.6,6803.2,16793.6,18425.6,13324.8,4908.8003
0.04,0.92,64,3500.8,12499.2,12332.8,5401.6,21689.6,25721.6,13524.267,6787.555
0,0.68,64,5209.6,17177.6,16908.8,6854.4,16537.6,18976,13610.667,5052.444
0.56,0.56,64,2918.4,9190.4,9312,6700.8,22374.4,31564.8,13676.8,8861.866
0.32,0.64,64,3174.4,9241.6,9350.4,6924.8,22860.8,30796.8,13724.8,8736
0.71999997,0.56,64,3008,10534.4,10553.6,6713.6,22668.8,29433.6,13818.667,8155.022
0.19999999,0.72,64,3052.8,9606.4,9824,6252.8,23520,30732.8,13831.466,8863.289
0.12,0.8,64,3065.6,10924.8,10374.4,6777.6,22841.6,29523.2,13917.867,8176.3555
0,0.72,64,5273.6,17913.6,17164.8,6720,17209.6,19641.6,13987.2,5326.933
0.16,0.76,64,2656,10323.2,9984,6937.6,23456,31008,14060.8,8780.8
0.59999996,0.56,64,2803.2,9721.6,9676.8,6764.8,23808,32377.6,14192,9267.2
0,0.76,64,5318.4,17798.4,17785.6,6828.8,17548.8,19942.4,14203.733,5420.0894
0.04,0.96,64,3641.6,13132.8,12985.6,6259.2,22720,26950.4,14281.601,7035.734
0.08,0.88,64,3142.4,11360,11731.2,6348.8,23737.6,29516.8,14306.133,8214.044
0.64,0.56,64,3353.6,9952,10060.8,6419.2,23385.6,34028.8,14533.333,9449.244
0.68,0.56,64,3001.6,10745.6,10304,6963.2,23628.8,32627.2,14545.066,9055.289
0,0.8,64,5331.2,18073.6,18649.6,7052.8,17721.6,20537.6,14561.066,5579.3774
0.44,0.6,64,2982.4,9228.8,9504,7500.8,24128,34169.6,14585.601,9708.8
0.84,0.6,64,3116.8,13830.4,13772.8,7916.8,21030.4,28537.6,14700.801,6722.1333
0.91999996,0.64,64,4659.2,15078.4,15276.8,5952,21132.8,26534.4,14772.267,6311.1113
0,0.84,64,5254.4,18547.2,18899.2,7302.4,18489.6,21356.8,14974.933,5797.689
0.35999998,0.64,64,3308.8,10099.2,9728,6726.4,25440,35744,15174.399,10278.4
0.28,0.68,64,3219.2,9907.2,10393.6,7564.8,25344,34886.4,15219.2,9930.667
0.12,0.84,64,3104,11372.8,11417.6,7033.6,25760,32768,15242.667,9347.556
0,0.88,64,5472,19488,19232,7430.4,18918.4,21203.2,15290.667,5892.977
0,0.92,64,5382.4,19238.4,19692.8,7302.4,19097.6,21433.6,15357.867,6010.311
0.08,0.92,64,3308.8,12076.8,12051.2,7481.6,25772.8,32396.8,15514.667,9046.756
0.96,0.68,64,5395.2,16595.2,15347.2,6905.6,22182.4,28019.2,15740.8,6524.7993
0,0.96,64,5510.4,19846.4,19948.8,7417.6,19584,22451.2,15793.067,6219.3774
0.48,0.6,64,3168,10278.4,9945.6,7961.6,26694.4,37536,15930.667,10789.688
0.24,0.72,64,3052.8,11046.4,10809.6,7827.2,27180.8,36505.6,16070.401,10515.2
0.16,0.8,64,3347.2,11366.4,11392,7321.6,27097.6,35910.4,16072.534,10287.645
0.19999999,0.76,64,3193.6,10707.2,11065.6,7603.2,28038.4,36825.6,16238.934,10795.378
0.79999995,0.6,64,4761.6,14284.8,14060.8,7686.4,24915.2,34246.4,16659.2,8614.399
0.08,0.96,64,3673.6,12499.2,12902.4,7232,28384,35616,16717.867,10188.089
0.12,0.88,64,3526.4,12332.8,12531.2,7731.2,28985.6,37894.4,17166.932,10848.71
0.32,0.68,64,3321.6,11110.4,10636.8,8640,28832,40492.8,17172.268,11660.09
0.52,0.6,64,3404.8,11008,10649.6,7321.6,29721.6,42009.6,17352.533,12342.044
0.39999998,0.64,64,3187.2,10624,10720,8947.2,29446.4,41408,17388.799,12025.601
0.88,0.64,64,4672,17363.2,16652.8,7584,25420.8,33376,17511.467,7924.6226
0.28,0.72,64,3558.4,11552,11673.6,8134.4,31148.8,43923.2,18331.734,12802.845
0.16,0.84,64,3731.2,12147.2,12416,8787.2,31059.2,42899.2,18506.666,12315.0205
0.76,0.6,64,4473.6,14329.6,14387.2,8844.8,28531.2,41504,18678.4,10892.801
0.19999999,0.8,64,3577.6,12300.8,12473.6,9075.2,32307.2,44044.8,18963.201,12808.534
0.12,0.92,64,3430.4,13171.2,13126.4,8582.4,32659.2,43571.2,19090.133,12683.378
0.24,0.76,64,3718.4,11737.6,12492.8,9305.6,33414.4,45721.6,19398.4,13446.401
0.91999996,0.68,64,5888,21190.4,21472,8838.4,29017.6,37241.6,20608,8829.867
0.84,0.64,64,5107.2,18918.4,18796.8,9248,31347.2,42982.4,21066.666,10732.089
0.96,0.72,64,6476.8,23174.4,21542.4,9440,30700.8,37113.6,21408.002,8966.399
0.12,0.96,64,3987.2,14316.8,14483.2,9529.6,36934.4,inf,inf,inf
0.16,0.88,64,4569.6,13561.6,13344,9580.8,36102.4,inf,inf,inf
0.16,0.92,64,3827.2,14944,15065.6,10899.2,43180.8,inf,inf,inf
0.16,0.96,64,4608,16761.6,16313.6,12812.8,inf,inf,inf,inf
0.19999999,0.84,64,4172.8,13676.8,13849.6,9990.4,39238.4,inf,inf,inf
0.19999999,0.88,64,5030.4,15219.2,14995.2,11475.2,46662.4,inf,inf,inf
0.19999999,0.92,64,4883.2,17561.6,16953.6,13280,inf,inf,inf,inf
0.19999999,0.96,64,5600,19296,18912,15014.4,inf,inf,inf,inf
0.24,0.8,64,4409.6,13510.4,13427.2,10540.8,41145.6,inf,inf,inf
0.24,0.84,64,4524.8,15622.4,15411.2,12121.6,inf,inf,inf,inf
0.24,0.88,64,4819.2,17088,17779.2,13836.8,inf,inf,inf,inf
0.24,0.92,64,5734.4,20780.8,20556.8,16160,inf,inf,inf,inf
0.24,0.96,64,7123.2,23040,22611.2,20416,inf,inf,inf,inf
0.28,0.76,64,3699.2,13356.8,13030.4,10432,39750.4,inf,inf,inf
0.28,0.8,64,5171.2,15686.4,15609.6,12134.4,inf,inf,inf,inf
0.28,0.84,64,5619.2,17728,17958.4,15628.8,inf,inf,inf,inf
0.28,0.88,64,7091.2,20825.6,20908.8,18169.6,inf,inf,inf,inf
0.28,0.92,64,7763.2,24608,23718.4,23232,inf,inf,inf,inf
0.28,0.96,64,8531.2,27872,28166.4,28793.6,inf,inf,inf,inf
0.32,0.72,64,3718.4,12883.2,12243.2,9331.2,38374.4,inf,inf,inf
0.32,0.76,64,4486.4,14611.2,15008,13100.8,inf,inf,inf,inf
0.32,0.8,64,5811.2,17248,17452.8,14752,inf,inf,inf,inf
0.32,0.84,64,6188.8,20761.6,20646.4,19392,inf,inf,inf,inf
0.32,0.88,64,8716.8,24646.4,24211.2,24108.8,inf,inf,inf,inf
0.32,0.92,64,10342.4,27840,28492.8,28230.4,inf,inf,inf,inf
0.32,0.96,64,10451.2,33964.8,34329.6,34950.4,inf,inf,inf,inf
0.35999998,0.68,64,3756.8,11699.2,11673.6,9132.8,33395.2,inf,inf,inf
0.35999998,0.72,64,4332.8,13772.8,14201.6,11833.6,44812.8,inf,inf,inf
0.35999998,0.76,64,5523.2,17427.2,16512,13587.2,inf,inf,inf,inf
0.35999998,0.8,64,6944,20236.8,19718.4,18579.2,inf,inf,inf,inf
0.35999998,0.84,64,8300.8,24416,23590.4,21587.2,inf,inf,inf,inf
0.35999998,0.88,64,7276.8,29171.2,29145.6,30764.8,inf,inf,inf,inf
0.35999998,0.92,64,11136,33939.2,35584,38086.4,inf,inf,inf,inf
0.35999998,0.96,64,13670.4,41081.6,42739.2,inf,inf,inf,inf,inf
0.39999998,0.68,64,3833.6,12896,13107.2,10176,38828.8,inf,inf,inf
0.39999998,0.72,64,5088,15776,15065.6,13926.4,inf,inf,inf,inf
0.39999998,0.76,64,5811.2,17875.2,18636.8,16716.8,inf,inf,inf,inf
0.39999998,0.8,64,6739.2,23136,23129.6,23302.4,inf,inf,inf,inf
0.39999998,0.84,64,9568,28198.4,27731.2,28057.6,inf,inf,inf,inf
0.39999998,0.88,64,12985.6,33689.6,33113.6,40403.2,inf,inf,inf,inf
0.39999998,0.92,64,14547.2,42214.4,42521.6,inf,inf,inf,inf,inf
0.39999998,0.96,64,16684.8,inf,inf,inf,inf,inf,inf,inf
0.44,0.64,64,3539.2,11456,11334.4,8940.8,33062.4,inf,inf,inf
0.44,0.68,64,4992,13760,13824,11065.6,46355.2,inf,inf,inf
0.44,0.72,64,5504,16972.8,17548.8,15616,inf,inf,inf,inf
0.44,0.76,64,7321.6,21459.2,21459.2,19116.8,inf,inf,inf,inf
0.44,0.8,64,9164.8,26668.8,26662.4,26086.4,inf,inf,inf,inf
0.44,0.84,64,12044.8,32531.2,32268.8,35859.2,inf,inf,inf,inf
0.44,0.88,64,13920,41126.4,41120,inf,inf,inf,inf,inf
0.44,0.92,64,18086.4,inf,inf,inf,inf,inf,inf,inf
0.44,0.96,64,21779.2,inf,inf,inf,inf,inf,inf,inf
0.48,0.64,64,3884.8,12537.6,12774.4,9459.2,36876.8,inf,inf,inf
0.48,0.68,64,4908.8,15372.8,16083.2,13868.8,inf,inf,inf,inf
0.48,0.72,64,7283.2,18886.4,19673.6,17952,inf,inf,inf,inf
0.48,0.76,64,8492.8,24262.4,24755.2,25356.8,inf,inf,inf,inf
0.48,0.8,64,11737.6,30764.8,30336,33574.4,inf,inf,inf,inf
0.48,0.84,64,14892.8,38790.4,38137.6,inf,inf,inf,inf,inf
0.48,0.88,64,18035.2,inf,inf,inf,inf,inf,inf,inf
0.48,0.92,64,24800,inf,inf,inf,inf,inf,inf,inf
0.48,0.96,64,inf,inf,inf,inf,inf,inf,inf,inf
0.52,0.64,64,4160,13657.6,13363.2,11436.8,42700.8,inf,inf,inf
0.52,0.68,64,5260.8,16972.8,16934.4,15756.8,inf,inf,inf,inf
0.52,0.72,64,7667.2,21152,21689.6,19302.4,inf,inf,inf,inf
0.52,0.76,64,9555.2,27257.6,26905.6,29824,inf,inf,inf,inf
0.52,0.8,64,12864,35724.8,35014.4,38444.8,inf,inf,inf,inf
0.52,0.84,64,19116.8,inf,inf,inf,inf,inf,inf,inf
0.52,0.88,64,21587.2,inf,inf,inf,inf,inf,inf,inf
0.52,0.92,64,27622.4,inf,inf,inf,inf,inf,inf,inf
0.52,0.96,64,inf,inf,inf,inf,inf,inf,inf,inf
0.56,0.6,64,3667.2,11078.4,11449.6,8307.2,31104,inf,inf,inf
0.56,0.64,64,4192,14579.2,14764.8,11648,inf,inf,inf,inf
0.56,0.68,64,6470.4,17907.2,18329.6,15891.2,inf,inf,inf,inf
0.56,0.72,64,7545.6,23667.2,24672,21926.4,inf,inf,inf,inf
0.56,0.76,64,12172.8,32057.6,32294.4,35456,inf,inf,inf,inf
0.56,0.8,64,14835.2,42035.2,42931.2,inf,inf,inf,inf,inf
0.56,0.84,64,20038.4,inf,inf,inf,inf,inf,inf,inf
0.56,0.88,64,29350.4,inf,inf,inf,inf,inf,inf,inf
0.56,0.92,64,33248,inf,inf,inf,inf,inf,inf,inf
0.56,0.96,64,inf,inf,inf,inf,inf,inf,inf,inf
0.59999996,0.04,64,780.8,2777.6,2944,1331.2,4038.4,inf,inf,inf
0.59999996,0.6,64,3987.2,12409.6,12083.2,10041.6,33612.8,inf,inf,inf
0.59999996,0.64,64,5158.4,15347.2,15366.4,12288,inf,inf,inf,inf
0.59999996,0.68,64,7616,21139.2,20601.6,17440,inf,inf,inf,inf
0.59999996,0.72,64,8179.2,27033.6,27673.6,25913.6,inf,inf,inf,inf
0.59999996,0.76,64,13465.6,36076.8,35980.8,36204.8,inf,inf,inf,inf
0.59999996,0.8,64,19827.2,inf,inf,inf,inf,inf,inf,inf
0.59999996,0.84,64,23616,inf,inf,inf,inf,inf,inf,inf
0.59999996,0.88,64,30041.6,inf,inf,inf,inf,inf,inf,inf
0.59999996,0.92,64,inf,inf,inf,inf,inf,inf,inf,inf
0.59999996,0.96,64,inf,inf,inf,inf,inf,inf,inf,inf
0.64,0.04,64,761.6,2905.6,2841.6,1382.4,4192,inf,inf,inf
0.64,0.6,64,4300.8,12537.6,12332.8,9900.8,33836.8,inf,inf,inf
0.64,0.64,64,5702.4,17139.2,16608,12435.2,inf,inf,inf,inf
0.64,0.68,64,8076.8,21996.8,22182.4,18124.8,inf,inf,inf,inf
0.64,0.72,64,9132.8,31142.4,31148.8,29536,inf,inf,inf,inf
0.64,0.76,64,14784,41580.8,41792,inf,inf,inf,inf,inf
0.64,0.8,64,22528,inf,inf,inf,inf,inf,inf,inf
0.64,0.84,64,27097.6,inf,inf,inf,inf,inf,inf,inf
0.64,0.88,64,inf,inf,inf,inf,inf,inf,inf,inf
0.64,0.92,64,inf,inf,inf,inf,inf,inf,inf,inf
0.64,0.96,64,inf,inf,inf,inf,inf,inf,inf,inf
0.68,0.04,64,812.8,3276.8,3328,1299.2,inf,inf,inf,inf
0.68,0.6,64,4563.2,14137.6,14099.2,10310.4,33836.8,inf,inf,inf
0.68,0.64,64,5868.8,18432,17868.8,13587.2,inf,inf,inf,inf
0.68,0.68,64,8256,25254.4,24614.4,20057.6,inf,inf,inf,inf
0.68,0.72,64,10752,33337.6,33945.6,28601.6,inf,inf,inf,inf
0.68,0.76,64,15379.2,inf,inf,inf,inf,inf,inf,inf
0.68,0.8,64,24857.6,inf,inf,inf,inf,inf,inf,inf
0.68,0.84,64,37811.2,inf,inf,inf,inf,inf,inf,inf
0.68,0.88,64,inf,inf,inf,inf,inf,inf,inf,inf
0.68,0.92,64,inf,inf,inf,inf,inf,inf,inf,inf
0.68,0.96,64,inf,inf,inf,inf,inf,inf,inf,inf
0.71999997,0.04,64,755.2,inf,3468.8,1337.6,4864,inf,inf,inf
0.71999997,0.6,64,4652.8,13939.2,14496,9184,32832,inf,inf,inf
0.71999997,0.64,64,5753.6,20198.4,18828.8,13868.8,inf,inf,inf,inf
0.71999997,0.68,64,7635.2,26579.2,27635.2,17190.4,inf,inf,inf,inf
0.71999997,0.72,64,11200,38118.4,38022.4,28377.6,inf,inf,inf,inf
0.71999997,0.76,64,18336,inf,inf,inf,inf,inf,inf,inf
0.71999997,0.8,64,24601.6,inf,inf,inf,inf,inf,inf,inf
0.71999997,0.84,64,inf,inf,inf,inf,inf,inf,inf,inf
0.71999997,0.88,64,inf,inf,inf,inf,inf,inf,inf,inf
0.71999997,0.92,64,inf,inf,inf,inf,inf,inf,inf,inf
0.71999997,0.96,64,inf,inf,inf,inf,inf,inf,inf,inf
0.76,0.04,64,761.6,inf,inf,1452.8,inf,inf,inf,inf
0.76,0.08,64,729.6,2809.6,3020.8,1382.4,inf,inf,inf,inf
0.76,0.64,64,6528,19897.6,19680,13894.4,44134.4,inf,inf,inf
0.76,0.68,64,8051.2,28006.4,27193.6,17689.6,inf,inf,inf,inf
0.76,0.72,64,12217.6,39475.2,40684.8,27136,inf,inf,inf,inf
0.76,0.76,64,17440,inf,inf,inf,inf,inf,inf,inf
0.76,0.8,64,26598.4,inf,inf,inf,inf,inf,inf,inf
0.76,0.84,64,inf,inf,inf,inf,inf,inf,inf,inf
0.76,0.88,64,inf,inf,inf,inf,inf,inf,inf,inf
0.76,0.92,64,inf,inf,inf,inf,inf,inf,inf,inf
0.76,0.96,64,inf,inf,inf,inf,inf,inf,inf,inf
0.79999995,0.04,64,793.6,inf,inf,1472,inf,inf,inf,inf
0.79999995,0.08,64,787.2,3001.6,3072,1350.4,inf,inf,inf,inf
0.79999995,0.12,64,736,3270.4,2771.2,1312,4505.6,inf,inf,inf
0.79999995,0.64,64,5324.8,20825.6,19788.8,12307.2,35980.8,inf,inf,inf
0.79999995,0.68,64,8684.8,28697.6,28083.2,16652.8,inf,inf,inf,inf
0.79999995,0.72,64,12096,40051.2,42816,27654.4,inf,inf,inf,inf
0.79999995,0.76,64,16230.4,inf,inf,36089.6,inf,inf,inf,inf
0.79999995,0.8,64,inf,inf,inf,inf,inf,inf,inf,inf
0.79999995,0.84,64,inf,inf,inf,inf,inf,inf,inf,inf
0.79999995,0.88,64,inf,inf,inf,inf,inf,inf,inf,inf
0.79999995,0.92,64,inf,inf,inf,inf,inf,inf,inf,inf
0.79999995,0.96,64,inf,inf,inf,inf,inf,inf,inf,inf
0.84,0.04,64,902.4,inf,inf,1497.6,inf,inf,inf,inf
0.84,0.08,64,812.8,inf,4134.4,1484.8,inf,inf,inf,inf
0.84,0.12,64,832,3462.4,2937.6,1235.2,inf,inf,inf,inf
0.84,0.16,64,659.2,2668.8,2796.8,1241.6,4876.8,inf,inf,inf
0.84,0.68,64,8307.2,26636.8,26310.4,15814.4,45075.2,inf,inf,inf
0.84,0.72,64,11078.4,39488,39507.2,21747.2,inf,inf,inf,inf
0.84,0.76,64,14867.2,inf,inf,35436.8,inf,inf,inf,inf
0.84,0.8,64,24544,inf,inf,inf,inf,inf,inf,inf
0.84,0.84,64,inf,inf,inf,inf,inf,inf,inf,inf
0.84,0.88,64,inf,inf,inf,inf,inf,inf,inf,inf
0.84,0.92,64,inf,inf,inf,inf,inf,inf,inf,inf
0.84,0.96,64,inf,inf,inf,inf,inf,inf,inf,inf
0.88,0.04,64,908.8,inf,inf,1670.4,inf,inf,inf,inf
0.88,0.08,64,768,inf,inf,1491.2,inf,inf,inf,inf
0.88,0.12,64,742.4,inf,inf,1363.2,inf,inf,inf,inf
0.88,0.16,64,761.6,3027.2,3244.8,1254.4,inf,inf,inf,inf
0.88,0.19999999,64,697.6,3123.2,3008,1292.8,inf,inf,inf,inf
0.88,0.68,64,7264,24390.4,24070.4,12800,38227.2,inf,inf,inf
0.88,0.72,64,9971.2,36460.8,35225.6,18099.2,inf,inf,inf,inf
0.88,0.76,64,14073.6,inf,inf,24908.8,inf,inf,inf,inf
0.88,0.8,64,18515.2,inf,inf,35507.2,inf,inf,inf,inf
0.88,0.84,64,28204.8,inf,inf,inf,inf,inf,inf,inf
0.88,0.88,64,35104,inf,inf,inf,inf,inf,inf,inf
0.88,0.92,64,inf,inf,inf,inf,inf,inf,inf,inf
0.88,0.96,64,inf,inf,inf,inf,inf,inf,inf,inf
0.91999996,0.04,64,1043.2,inf,inf,inf,inf,inf,inf,inf
0.91999996,0.08,64,844.8,inf,inf,1664,inf,inf,inf,inf
0.91999996,0.12,64,697.6,inf,inf,1273.6,inf,inf,inf,inf
0.91999996,0.16,64,659.2,inf,inf,1222.4,inf,inf,inf,inf
0.91999996,0.19999999,64,646.4,inf,inf,1113.6,inf,inf,inf,inf
0.91999996,0.23999998,64,640,3296,3539.2,1139.2,inf,inf,inf,inf
0.91999996,0.72,64,8140.8,30534.4,27628.8,13388.8,40723.2,inf,inf,inf
0.91999996,0.76,64,11001.6,39155.2,inf,18905.6,inf,inf,inf,inf
0.91999996,0.8,64,14835.2,inf,inf,24089.6,inf,inf,inf,inf
0.91999996,0.84,64,20608,inf,inf,33068.8,inf,inf,inf,inf
0.91999996,0.88,64,25990.4,inf,inf,inf,inf,inf,inf,inf
0.91999996,0.92,64,29555.2,inf,inf,inf,inf,inf,inf,inf
0.91999996,0.96,64,inf,inf,inf,inf,inf,inf,inf,inf
0.96,0.04,64,1478.4,inf,inf,inf,inf,inf,inf,inf
0.96,0.08,64,870.4,inf,inf,inf,inf,inf,inf,inf
0.96,0.12,64,659.2,inf,inf,1420.8,inf,inf,inf,inf
0.96,0.16,64,595.2,inf,inf,1062.4,inf,inf,inf,inf
0.96,0.19999999,64,640,inf,inf,966.4,inf,inf,inf,inf
0.96,0.23999998,64,576,inf,inf,896,inf,inf,inf,inf
0.96,0.28,64,646.4,3859.2,4000,992,inf,inf,inf,inf
0.96,0.76,64,8403.2,27782.4,29632,13164.8,38675.2,inf,inf,inf
0.96,0.8,64,12537.6,40588.8,35590.4,17030.4,inf,inf,inf,inf
0.96,0.84,64,13619.2,inf,inf,21798.4,inf,inf,inf,inf
0.96,0.88,64,16044.8,inf,inf,25158.4,inf,inf,inf,inf
0.96,0.92,64,22124.8,inf,inf,32576,inf,inf,inf,inf
0.96,0.96,64,29843.2,inf,inf,inf,inf,inf,inf,inf
